SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
21,zys,Female,20,Right,2,1,184,254,6,3,293.6,36.4,車,238.8,145.2,0,208.579580518567,15.2694712944752,209.137749253725,66.7548432939648,,,,,,
21,zys,Female,20,Right,3,2,267.6,234,4,2,342,375.6,?,304.8,304.8,1,83.1854118695884,84.0031403489628,118.221573058392,101.787113076956,277.185858225128,277.185858225128,31.5500900790494,,,
21,zys,Female,20,Right,5,3,208.4,172,6,3,293.6,36.4,?,251,104.2,2,117.379725676967,117.379725676967,166,47.0913002814068,256.551084621416,200.45210604332,48.4887483656985,266.566265402113,248.756170085601,80.4145693701485
21,zys,Female,20,Right,6,3,293.6,36.4,1,1,24,248,?,158.8,142.2,0,226.116149046517,48.3373644091945,231.225028181757,39.3152278324524,,,,,,
21,zys,Female,20,Right,1,1,24,248,3,2,267.6,234,?,145.8,241,1,34.6410161513776,36,49.9599839871872,42.2685009924007,228.413832587074,311.749193717392,46.1036882078442,,,
21,zys,Female,20,Right,6,3,293.6,36.4,4,2,342,375.6,?,317.8,206,2,23.4499235713283,160.842658960335,162.543101535967,51.4049422992066,280.639947733776,182.671024929849,50.849918630096,255.021130325903,222.180339887499,166.592843499999
21,zys,Female,20,Right,1,1,24,248,2,1,184,254,?,104,251,1,90.509667991878,90.509667991878,128,31.1238689591555,139.30928772652,282.591182897065,49.9901201502526,,,
21,zys,Female,20,Right,5,3,208.4,172,6,3,293.6,36.4,?,251,104.2,2,96.3936057737057,142.830560250885,172.314526885107,46.4517047680547,266.237465691373,169.489806086914,75.7427008324539,160.007325039677,228.250623929295,120.487170061249
21,zys,Female,20,Right,3,2,267.6,234,6,3,293.6,36.4,?,280.6,135.2,1,35.6865529680565,260.564664530132,262.997099726294,55.9402353858568,281.994777797724,242.846760011834,55.8229535656992,,,
21,zys,Female,20,Right,1,1,24,248,6,3,293.6,36.4,?,158.8,142.2,2,204.214143558008,98.2355622881479,226.613420006846,37.822355876955,200.616977318022,158.497190635235,34.8799506612486,254.012563703999,204.412584078569,138.887392865434
