SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
10,lyj,Male,19,Right,4,2,318.915,350.247,1,1,22.38,231.26,?,170.6475,290.7535,0,238,78,250.455584884825,35.3377286011037,,,,,,
10,lyj,Male,19,Right,6,3,273.782,33.943,3,2,249.537,218.205,?,261.6595,126.074,0,48,204,209.570990358876,24.9615545665129,,,,,,
10,lyj,Male,19,Right,2,1,171.58,236.855,5,3,194.333,160.39,O,182.9565,198.6225,0,60,188,197.342342136704,22.1212392665129,,,,,,
10,lyj,Male,19,Right,3,2,249.537,218.205,4,2,318.915,350.247,?,284.226,284.226,1,90,50,102.95630140987,39.8041597838078,264,294,72.4825857838082,,,
10,lyj,Male,19,Right,5,3,194.333,160.39,6,3,273.782,33.943,?,234.0575,97.1665,2,90,32,95.5196314900764,20.6878061011039,226,92,44.6093486665127,256,206,71.2678717751605
10,lyj,Male,19,Right,5,3,194.333,160.39,3,2,249.537,218.205,O,221.935,189.2975,1,29.9999999999996,244,245.837344600042,26.8350491924557,212,210,31.5859052838082,,,
10,lyj,Male,19,Right,6,3,273.782,33.943,4,2,318.915,350.247,?,296.3485,192.095,2,42,150,155.769059828966,20.323108183808,302,188,29.7080817751607,257.868885604403,201.247470144907,79.7578611751605
10,lyj,Male,19,Right,5,3,194.333,160.39,2,1,171.58,236.855,O,182.9565,198.6225,0,72,186,199.449241663136,21.0746294751607,,,,,,
10,lyj,Male,19,Right,2,1,171.58,236.855,4,2,318.915,350.247,?,245.2475,293.551,0,219.953404181655,29.7794225122601,221.960163129023,37.0884441924559,,,,,,
10,lyj,Male,19,Right,4,2,318.915,350.247,6,3,273.782,33.943,?,296.3485,192.095,0,44,142,148.660687473185,20.1691824838081,,,,,,
10,lyj,Male,19,Right,1,1,22.38,231.26,3,2,249.537,218.205,?,135.9585,224.7325,0,128,116,172.742583053513,34.4517190751608,,,,,,
10,lyj,Male,19,Right,5,3,194.333,160.39,1,1,22.38,231.26,?,108.3565,195.825,1,92,102,137.360838669542,26.1360924751607,129.325751537484,121.551844692598,22.8032634751603,,,
10,lyj,Male,19,Right,6,3,273.782,33.943,2,1,171.58,236.855,?,222.681,135.399,2,164,162,230.521148704408,18.5303913838088,200,200,24.7080745838084,166,160,56.682314566513
10,lyj,Male,19,Right,6,3,273.782,33.943,3,2,249.537,218.205,?,261.6595,126.074,0,42,200,204.362423160424,12.5638666838086,,,,,,
10,lyj,Male,19,Right,4,2,318.915,350.247,6,3,273.782,33.943,?,296.3485,192.095,0,38,144,148.929513529052,17.6603334924557,,,,,,
10,lyj,Male,19,Right,4,2,318.915,350.247,6,3,273.782,33.943,?,296.3485,192.095,1,31.9999999999997,144,147.512711316686,26.5253347924563,302,188,20.9208054838082,,,
10,lyj,Male,19,Right,5,3,194.333,160.39,3,2,249.537,218.205,O,221.935,189.2975,2,40,222,225.574821289966,13.1167846751605,206,206,12.9718096838087,258,208,62.8878803751604
10,lyj,Male,19,Right,3,2,249.537,218.205,5,3,194.333,160.39,O,221.935,189.2975,0,38,222,225.228772584677,22.860297283808,,,,,,
10,lyj,Male,19,Right,6,3,273.782,33.943,1,1,22.38,231.26,?,148.081,132.6015,1,186,64,196.702821535432,21.9935418924561,188,142,17.3263364097511,,,
10,lyj,Male,19,Right,4,2,318.915,350.247,2,1,171.58,236.855,?,245.2475,293.551,2,202,20,202.98768435548,17.789464383809,210,276,29.6217022838091,200,216,102.954838583808
10,lyj,Male,19,Right,4,2,318.915,350.247,5,3,194.333,160.39,?,256.624,255.3185,0,124,162,204.009803685999,19.3973504924552,,,,,,
10,lyj,Male,19,Right,4,2,318.915,350.247,1,1,22.38,231.26,?,170.6475,290.7535,0,230,74,241.611258015847,21.0553148838089,,,,,,
10,lyj,Male,19,Right,4,2,318.915,350.247,5,3,194.333,160.39,?,256.624,255.3185,0,124,162,204.009803685999,18.2294693751601,,,,,,
10,lyj,Male,19,Right,2,1,171.58,236.855,1,1,22.38,231.26,?,96.98,234.0575,1,21.9999999999999,76,79.1201617794099,20.327258983808,94,238,19.0319039183987,,,
10,lyj,Male,19,Right,4,2,318.915,350.247,3,2,249.537,218.205,?,284.226,284.226,2,88.8541019662497,51.5267115137548,102.713453041218,37.5847373924553,270,1.65327317884892e-14,7.63359136651343,186,260,63.0482995751609
10,lyj,Male,19,Right,3,2,249.537,218.205,1,1,22.38,231.26,?,135.9585,224.7325,0,126,124,176.78235206038,37.5980081838088,,,,,,
10,lyj,Male,19,Right,5,3,194.333,160.39,3,2,249.537,218.205,O,221.935,189.2975,0,42,218,222.009008826219,24.3617995838085,,,,,,
10,lyj,Male,19,Right,2,1,171.58,236.855,6,3,273.782,33.943,?,222.681,135.399,1,168,168,237.58787847868,21.5137308838084,200,200,15.1056238838082,,,
10,lyj,Male,19,Right,1,1,22.38,231.26,5,3,194.333,160.39,?,108.3565,195.825,2,94,100,137.244307714382,23.1790443924565,120,114,11.2152327838094,168,168,30.1638022838088
10,lyj,Male,19,Right,3,2,249.537,218.205,6,3,273.782,33.943,?,261.6595,126.074,0,48,200,205.679362114919,16.8946420011034,,,,,,
10,lyj,Male,19,Right,5,3,194.333,160.39,2,1,171.58,236.855,O,182.9565,198.6225,0,72,186,199.449241663136,11.470938692456,,,,,,
10,lyj,Male,19,Right,1,1,22.38,231.26,6,3,273.782,33.943,?,148.081,132.6015,0,188,74,202.039600078796,12.1326295924564,,,,,,
10,lyj,Male,19,Right,4,2,318.915,350.247,3,2,249.537,218.205,?,284.226,284.226,1,86,50,99.4786409235671,10.3591234751602,272,290,27.5579705751607,,,
10,lyj,Male,19,Right,2,1,171.58,236.855,1,1,22.38,231.26,?,96.98,234.0575,2,19.9999999999998,88,90.2441133814278,17.1234062838084,104,234,21.4385526751603,186,252,55.026196666513
10,lyj,Male,19,Right,3,2,249.537,218.205,2,1,171.58,236.855,P,210.5585,227.53,0,118,36,123.369364106329,21.1590495838091,,,,,,
10,lyj,Male,19,Right,2,1,171.58,236.855,4,2,318.915,350.247,?,245.2475,293.551,0,202,16,202.632672587616,36.9613156838086,,,,,,
10,lyj,Male,19,Right,4,2,318.915,350.247,1,1,22.38,231.26,?,170.6475,290.7535,1,223.991777208527,72.3140157374577,235.375515143593,21.8230921751601,202,220,17.5307931838088,,,
10,lyj,Male,19,Right,3,2,249.537,218.205,2,1,171.58,236.855,P,210.5585,227.53,2,114,34,118.962178863704,17.2884826924565,164,302,17.8615366838085,188,264,41.2500775751596
10,lyj,Male,19,Right,6,3,273.782,33.943,2,1,171.58,236.855,?,222.681,135.399,0,166,164,233.349523247852,19.1291641924554,,,,,,
10,lyj,Male,19,Right,1,1,22.38,231.26,6,3,273.782,33.943,?,148.081,132.6015,0,182,60,191.635069859355,48.5417965838087,,,,,,
10,lyj,Male,19,Right,1,1,22.38,231.26,3,2,249.537,218.205,?,135.9585,224.7325,1,122,122,172.534054609518,13.6673651838082,154,244,39.6273837751605,,,
10,lyj,Male,19,Right,6,3,273.782,33.943,3,2,249.537,218.205,?,261.6595,126.074,2,48,194,199.849943707773,20.0520893838093,246,204,27.8238776751605,208,234,83.4469839838084
10,lyj,Male,19,Right,5,3,194.333,160.39,1,1,22.38,231.26,?,108.3565,195.825,0,94,98,135.793961574144,19.8445121838085,,,,,,
10,lyj,Male,19,Right,3,2,249.537,218.205,4,2,318.915,350.247,?,284.226,284.226,1,90,58,107.070070514593,9.9081875751599,256,286,34.0932216838082,,,
10,lyj,Male,19,Right,6,3,273.782,33.943,5,3,194.333,160.39,?,234.0575,97.1665,2,98,24,100.895986045036,9.86415626651251,246,96,23.6595898838077,250,190,47.9080219751604
10,lyj,Male,19,Right,5,3,194.333,160.39,2,1,171.58,236.855,O,182.9565,198.6225,1,146,182,233.323809329438,35.6115370838088,148,182,26.8207871838085,,,
10,lyj,Male,19,Right,3,2,249.537,218.205,2,1,171.58,236.855,P,210.5585,227.53,2,110,36,115.741090369842,59.3118909838086,154,300,37.4103276838086,156,238,42.2018472838081
10,lyj,Male,19,Right,2,1,171.58,236.855,1,1,22.38,231.26,?,96.98,234.0575,1,21.9999999999999,84,86.8331733843696,26.9619242751596,98,236,11.7317587751604,,,
