SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
2,lhy,Male,18,Right,2,1,172.04,237.49,3,2,250.206,218.79,P,211.123,228.14,1,103.958702609038,51.1298187145271,115.851932266729,34.5865541180488,172.73136820069,310.389437238273,35.9898580089534,,,
2,lhy,Male,18,Right,1,1,22.44,231.88,4,2,319.77,351.186,?,171.105,291.533,2,239.583087974996,51.5366263220833,245.063420151391,58.739559927144,226.574836092691,210.324980653339,23.3978295998581,192.095116963016,270.325240039369,67.2575267998586
2,lhy,Male,18,Right,4,2,319.77,351.186,6,3,274.516,34.034,?,297.143,192.61,0,53.0011653617811,114.148931529009,125.853494583667,30.7079417362393,,,,,,
2,lhy,Male,18,Right,4,2,319.77,351.186,5,3,194.854,160.82,?,257.312,256.003,0,151.144703761101,168.593642132482,226.425567554829,50.3926037453343,,,,,,
2,lhy,Male,18,Right,5,3,194.854,160.82,4,2,319.77,351.186,?,257.312,256.003,0,151.236512293437,177.554175279993,233.233719281843,45.6424514271439,,,,,,
2,lhy,Male,18,Right,1,1,22.44,231.88,5,3,194.854,160.82,?,108.647,196.35,1,88.1603042227831,83.6733983228841,121.546192155714,45.726300727144,109.554175279993,95.7352340857797,23.7713861180491,,,
2,lhy,Male,18,Right,4,2,319.77,351.186,2,1,172.04,237.49,?,245.905,294.338,2,142.587833440889,61.3654554446362,155.232114484389,66.0267142453349,186.223667446772,275.739659201761,24.244054427144,148.315353299546,208,54.3412149271435
2,lhy,Male,18,Right,1,1,22.44,231.88,6,3,274.516,34.034,?,148.478,132.957,0,173.905400129067,61.6385465335634,184.505822707093,45.2459454180498,,,,,,
2,lhy,Male,18,Right,6,3,274.516,34.034,4,2,319.77,351.186,?,297.143,192.61,1,33.2359641654427,118.952112413787,123.508033591783,44.8020543271441,306,180.028166220648,26.7883764271437,,,
2,lhy,Male,18,Right,5,3,194.854,160.82,3,2,250.206,218.79,P,222.53,189.805,2,41.1978087700723,255.988664707017,259.282579256565,65.5688778271442,202.890623482675,195.300400123382,22.4042960180486,264.124891681028,166.124891681028,90.6642164089526
2,lhy,Male,18,Right,6,3,274.516,34.034,5,3,194.854,160.82,?,234.685,97.427,1,74.5095604897609,58.2591611255433,94.5822629219103,36.8238630453343,236.264389605976,90.3401823075308,23.3040262089535,,,
2,lhy,Male,18,Right,3,2,250.206,218.79,4,2,319.77,351.186,?,284.988,284.988,2,50.6504432824777,52.9470722111138,73.2725041228999,35.0429498453341,275.941493149108,277.901301589276,13.9314215180493,258,193.453792062852,44.3208144180489
2,lhy,Male,18,Right,2,1,172.04,237.49,4,2,319.77,351.186,?,245.905,294.338,1,247.783295500596,54.5528904994773,253.717518888593,43.2184063725736,205.595296980726,249.934482789939,40.9173317271443,,,
2,lhy,Male,18,Right,1,1,22.44,231.88,4,2,319.77,351.186,?,171.105,291.533,2,254.669435963624,50.6864341197761,259.66446853162,51.5298510544289,190.793826651303,195.395121628747,30.9136818271445,238.005745419727,240.5537207155,79.6430116180491
2,lhy,Male,18,Right,5,3,194.854,160.82,2,1,172.04,237.49,O,183.447,199.155,0,63.9812026136963,230.312959714575,239.034837838299,53.2125172271435,,,,,,
2,lhy,Male,18,Right,3,2,250.206,218.79,5,3,194.854,160.82,P,222.53,189.805,1,68.6636687082421,229.633933975781,239.679876154984,32.2835900362388,210.016276253334,186.09391296302,19.7486521362389,,,
2,lhy,Male,18,Right,4,2,319.77,351.186,6,3,274.516,34.034,?,297.143,192.61,2,44.1261861414597,89.6566994395753,99.9271937852209,50.0724775907629,302.978072556073,147.993746789995,34.6754447362391,259.575461516245,192.549531697153,32.7628955180498
2,lhy,Male,18,Right,5,3,194.854,160.82,2,1,172.04,237.49,O,183.447,199.155,1,81.7496789412623,214.448327707416,229.501841525306,34.2920670180483,143.570266644568,166.955852655409,31.2989572907627,,,
