SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
47,lxc,Male,21,Right,2,1,171.58,236.855,4,2,318.915,350.247,?,245.2475,293.551,0,184,36,187.488666324127,85.8250686738761,,,,,,
47,lxc,Male,21,Right,4,2,318.915,350.247,2,1,171.58,236.855,?,245.2475,293.551,0,180,34,183.182968640646,22.9740994644544,,,,,,
47,lxc,Male,21,Right,4,2,318.915,350.247,1,1,22.38,231.26,?,170.6475,290.7535,0,216,46,220.843836228227,29.4940630079236,,,,,,
47,lxc,Male,21,Right,6,3,273.782,33.943,2,1,171.58,236.855,?,222.681,135.399,1,150,148,210.722566423248,18.9645298644546,206,206,18.6683390738763,,,
47,lxc,Male,21,Right,1,1,22.38,231.26,5,3,194.333,160.39,?,108.3565,195.825,2,76,98,124.01612798342,18.764364683298,130,146,25.4205468550326,174,168,50.1733116644546
47,lxc,Male,21,Right,5,3,194.333,160.39,3,2,249.537,218.205,O,221.935,189.2975,0,48,234,238.872350848733,20.3599806021416,,,,,,
47,lxc,Male,21,Right,3,2,249.537,218.205,1,1,22.38,231.26,?,135.9585,224.7325,0,148,128,195.67319693816,22.2350115738764,,,,,,
47,lxc,Male,21,Right,5,3,194.333,160.39,1,1,22.38,231.26,?,108.3565,195.825,1,82,104,132.438665049146,16.0093589644544,140,130,13.7936664456106,,,
47,lxc,Male,21,Right,2,1,171.58,236.855,6,3,273.782,33.943,?,222.681,135.399,2,146,144,205.065843084605,15.4799214644545,202,202,14.9824532644543,176,168,31.6489192738763
47,lxc,Male,21,Right,1,1,22.38,231.26,3,2,249.537,218.205,?,135.9585,224.7325,0,150,118,190.850727009357,38.6795223738759,,,,,,
47,lxc,Male,21,Right,3,2,249.537,218.205,6,3,273.782,33.943,?,261.6595,126.074,0,102,32,106.901824119142,16.2069499738764,,,,,,
47,lxc,Male,21,Right,6,3,273.782,33.943,3,2,249.537,218.205,?,261.6595,126.074,0,98,30,102.489023802552,22.8673680738762,,,,,,
47,lxc,Male,21,Right,6,3,273.782,33.943,2,1,171.58,236.855,?,222.681,135.399,0,152,150,213.550930693359,36.2799793738764,,,,,,
47,lxc,Male,21,Right,1,1,22.38,231.26,4,2,318.915,350.247,?,170.6475,290.7535,1,222,48,227.129918768972,20.4409928644545,206,218,31.8134538644549,,,
47,lxc,Male,21,Right,2,1,171.58,236.855,3,2,249.537,218.205,P,210.5585,227.53,2,110,30,114.017542509914,34.3171209456104,184,302,34.3072208738763,194,234,37.1613022456108
47,lxc,Male,21,Right,5,3,194.333,160.39,6,3,273.782,33.943,?,234.0575,97.1665,1,76,46,88.8369292580512,29.8547402738764,240,94,26.4904108550327,,,
47,lxc,Male,21,Right,1,1,22.38,231.26,2,1,171.58,236.855,?,96.98,234.0575,2,106,256,277.077606457108,49.5392882738761,104,236,29.4442696644546,172,168,62.8968731644545
47,lxc,Male,21,Right,1,1,22.38,231.26,6,3,273.782,33.943,?,148.081,132.6015,0,31.9999999999999,46,56.0357029044876,32.5967177738762,,,,,,
47,lxc,Male,21,Right,2,1,171.58,236.855,6,3,273.782,33.943,?,222.681,135.399,0,152,152,214.96046148071,18.524531973876,,,,,,
47,lxc,Male,21,Right,4,2,318.915,350.247,5,3,194.333,160.39,?,256.624,255.3185,1,124,168,208.806130178211,17.2742458738762,252,154,26.2877984738761,,,
47,lxc,Male,21,Right,2,1,171.58,236.855,5,3,194.333,160.39,O,182.9565,198.6225,2,44,164,169.799882214329,56.8327970644541,158,178,22.0802984832981,196,168,66.3453725550335
47,lxc,Male,21,Right,5,3,194.333,160.39,3,2,249.537,218.205,O,221.935,189.2975,1,50,236,241.238471227124,25.5686162738766,216,194,23.4274768550331,,,
47,lxc,Male,21,Right,6,3,273.782,33.943,4,2,318.915,350.247,?,296.3485,192.095,2,27.9999999999998,92,96.1665222413704,18.0573818832981,314,184,56.1266081644544,260,184,33.474886064454
47,lxc,Male,21,Right,1,1,22.38,231.26,3,2,249.537,218.205,?,135.9585,224.7325,1,150,136,202.474689776278,23.3107770644547,170,254,23.4699347832984,,,
47,lxc,Male,21,Right,3,2,249.537,218.205,5,3,194.333,160.39,O,221.935,189.2975,2,48,242,246.714409793996,15.4177111738773,216,190,26.9227266738772,190,220,34.6462744550327
47,lxc,Male,21,Right,4,2,318.915,350.247,1,1,22.38,231.26,?,170.6475,290.7535,0,222,46,226.715680975093,16.7543007738768,,,,,,
47,lxc,Male,21,Right,3,2,249.537,218.205,4,2,318.915,350.247,?,284.226,284.226,1,64,66,91.9347594764896,27.1124568738769,276,276,12.6121567644541,,,
47,lxc,Male,21,Right,6,3,273.782,33.943,5,3,194.333,160.39,?,234.0575,97.1665,2,76,38,84.970583144992,20.0751556738769,236,90,30.8622558550333,262,230,41.6570244361883
47,lxc,Male,21,Right,5,3,194.333,160.39,4,2,318.915,350.247,?,256.624,255.3185,0,126,172,213.213508014854,17.4636237738769,,,,,,
47,lxc,Male,21,Right,1,1,22.38,231.26,6,3,273.782,33.943,?,148.081,132.6015,1,188,48,194.030925370158,24.7444060738762,184,160,19.7409975738774,,,
47,lxc,Male,21,Right,3,2,249.537,218.205,1,1,22.38,231.26,?,135.9585,224.7325,2,150,220,266.270539113887,17.4012753644538,170,252,19.8249972738768,180,206,29.9824930738769
47,lxc,Male,21,Right,1,1,22.38,231.26,6,3,273.782,33.943,?,148.081,132.6015,0,31.9999999999999,78,84.3089556334319,20.0491186832978,,,,,,
47,lxc,Male,21,Right,3,2,249.537,218.205,2,1,171.58,236.855,P,210.5585,227.53,0,96,32,101.192885125388,44.3685115738772,,,,,,
47,lxc,Male,21,Right,1,1,22.38,231.26,2,1,171.58,236.855,?,96.98,234.0575,1,29.9999999999998,88,92.9731143933556,35.4240294644551,104,224,47.5685431644542,,,
47,lxc,Male,21,Right,3,2,249.537,218.205,4,2,318.915,350.247,?,284.226,284.226,2,68,70,97.5909831900468,18.7331894644549,280,282,37.5589694738765,196,264,45.0805104644542
47,lxc,Male,21,Right,2,1,171.58,236.855,5,3,194.333,160.39,O,182.9565,198.6225,0,44,196,200.878072471836,94.4592047550332,,,,,,
47,lxc,Male,21,Right,1,1,22.38,231.26,4,2,318.915,350.247,?,170.6475,290.7535,1,224,46,228.674441072893,22.8079498644538,202,216,33.2352681738766,,,
47,lxc,Male,21,Right,3,2,249.537,218.205,2,1,171.58,236.855,P,210.5585,227.53,2,106,70,127.027556065603,42.7693740021414,184,218,16.6708287456104,198,256,32.3165743644549
47,lxc,Male,21,Right,6,3,273.782,33.943,4,2,318.915,350.247,?,296.3485,192.095,0,31.9999999999998,110,114.560027932957,20.6319196738768,,,,,,
47,lxc,Male,21,Right,2,1,171.58,236.855,5,3,194.333,160.39,O,182.9565,198.6225,0,42,178,182.887943834469,18.2152282738771,,,,,,
47,lxc,Male,21,Right,4,2,318.915,350.247,3,2,249.537,218.205,?,284.226,284.226,1,58,60,83.4505841801003,9.28938497387662,280,280,15.6842629644552,,,
47,lxc,Male,21,Right,6,3,273.782,33.943,5,3,194.333,160.39,?,234.0575,97.1665,2,84,50,97.7547952787995,23.0458487550331,248,86,56.1437781456107,258,184,34.219366264454
47,lxc,Male,21,Right,2,1,171.58,236.855,5,3,194.333,160.39,O,182.9565,198.6225,1,54,204,211.026064740828,18.8732425738763,158,180,23.7410755644542,,,
47,lxc,Male,21,Right,6,3,273.782,33.943,4,2,318.915,350.247,?,296.3485,192.095,2,31.9999999999998,108,112.64102272263,15.1023087738768,308,182,15.6120658738764,230,170,23.0286116550324
47,lxc,Male,21,Right,5,3,194.333,160.39,4,2,318.915,350.247,?,256.624,255.3185,0,130,170,214.009345590327,29.7869096832974,,,,,,
47,lxc,Male,21,Right,5,3,194.333,160.39,6,3,273.782,33.943,?,234.0575,97.1665,1,86,50,99.4786409235671,26.3173222738769,196,94,33.3293241644542,,,
47,lxc,Male,21,Right,1,1,22.38,231.26,2,1,171.58,236.855,?,96.98,234.0575,2,31.9999999999998,86,91.7605579756356,16.3150532832979,110,218,17.5432396550332,174,168,32.8491706738769
47,lxc,Male,21,Right,6,3,273.782,33.943,1,1,22.38,231.26,?,148.081,132.6015,1,188,56,196.163197363828,25.7823592644545,184,158,20.3203050644543,,,
47,lxc,Male,21,Right,5,3,194.333,160.39,4,2,318.915,350.247,?,256.624,255.3185,2,126,170,211.603402619145,257.949178173876,248,160,51.4904112456106,182,154,41.8037201644538
