SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
17,bys,Female,21,Right,3,2,267.6,234,6,3,293.6,36.4,?,280.6,135.2,0,54,110,122.539789456323,26.025183238251,,,,,,
17,bys,Female,21,Right,2,1,184,254,3,2,267.6,234,U,225.8,244,0,36,98,104.403065089106,20.3328488756433,,,,,,
17,bys,Female,21,Right,4,2,342,375.6,5,3,208.4,172,車,275.2,273.8,0,138,230,268.223787162884,34.800630175645,,,,,,
17,bys,Female,21,Right,2,1,184,254,6,3,293.6,36.4,車,238.8,145.2,1,36,120,125.283678106927,18.2949981756447,276,208,23.6821977662948,,,
17,bys,Female,21,Right,1,1,24,248,6,3,293.6,36.4,?,158.8,142.2,2,108,47.9999999999996,118.186293621553,15.4528678756451,224,160,24.8127396662967,284,190,27.9666240756451
17,bys,Female,21,Right,3,2,267.6,234,2,1,184,254,U,225.8,244,1,41.9424404596921,89.8018898377961,99.1138120049597,19.0754326662955,254,266,28.0074604662968,,,
17,bys,Female,21,Right,4,2,342,375.6,1,1,24,248,?,183,311.8,2,106,132,169.292646030476,30.6499551662964,254,230,36.8617289662961,272,258,37.6120303223852
17,bys,Female,21,Right,4,2,342,375.6,5,3,208.4,172,車,275.2,273.8,1,130,168,212.424104093674,22.4952196756458,240,240,26.079618966296,,,
17,bys,Female,21,Right,4,2,342,375.6,2,1,184,254,?,263,314.8,2,50,90,102.95630140987,20.281042075645,214,266,24.515545666296,224,198,23.7367514662965
17,bys,Female,21,Right,6,3,293.6,36.4,4,2,342,375.6,?,317.8,206,0,62,138,151.28780519262,22.1379487130362,,,,,,
17,bys,Female,21,Right,5,3,208.4,172,2,1,184,254,U,196.2,213,0,52,82,97.0978887515069,20.0282731756433,,,,,,
17,bys,Female,21,Right,2,1,184,254,6,3,293.6,36.4,車,238.8,145.2,1,104,88,136.235090927411,17.0530761662976,266,132,21.0913466662969,,,
17,bys,Female,21,Right,1,1,24,248,5,3,208.4,172,?,116.2,210,2,16,76,77.6659513557904,21.3281917756449,206,144,18.4325352756441,222,144,24.3503847569482
17,bys,Female,21,Right,3,2,267.6,234,1,1,24,248,?,145.8,241,0,46,132,139.785550040052,30.133862266297,,,,,,
17,bys,Female,21,Right,6,3,293.6,36.4,1,1,24,248,?,158.8,142.2,0,100,68,120.929731662648,15.4185411756444,,,,,,
17,bys,Female,21,Right,3,2,267.6,234,4,2,342,375.6,?,304.8,304.8,1,96,53.9999999999997,110.145358504115,16.5991225756443,272,292,26.6078090662977,,,
17,bys,Female,21,Right,2,1,184,254,1,1,24,248,?,104,251,2,54,53.9999999999998,76.367532368147,12.5075327756458,228,196,20.0266742662971,234,180,22.3680885662961
17,bys,Female,21,Right,5,3,208.4,172,1,1,24,248,?,116.2,210,0,112,80,137.637204272682,17.1128645756453,,,,,,
17,bys,Female,21,Right,4,2,342,375.6,1,1,24,248,?,183,311.8,1,146,174,227.138724131311,23.7200126849912,270,218,22.9581414756449,,,
17,bys,Female,21,Right,4,2,342,375.6,2,1,184,254,?,263,314.8,2,148,130,196.9873092359,15.503034166295,275.90211303259,312.61803398875,38.6608299662967,278,222,22.5772219662958
17,bys,Female,21,Right,6,3,293.6,36.4,5,3,208.4,172,?,251,104.2,1,130,27.9999999999995,132.981201679034,15.1777868756453,270,110,21.8921149756443,,,
17,bys,Female,21,Right,1,1,24,248,2,1,184,254,?,104,251,2,94,68,116.017240098185,15.032758666297,228,190,18.5769427475989,236,202,21.4808057662958
17,bys,Female,21,Right,5,3,208.4,172,2,1,184,254,U,196.2,213,0,112,84,140,20.4855556130369,,,,,,
17,bys,Female,21,Right,5,3,208.4,172,2,1,184,254,U,196.2,213,0,112,100,150.146595032988,25.2991097849917,,,,,,
17,bys,Female,21,Right,6,3,293.6,36.4,4,2,342,375.6,?,317.8,206,1,72,138,155.653461252874,24.6444600569484,322,210,27.285105275645,,,
17,bys,Female,21,Right,3,2,267.6,234,5,3,208.4,172,U,238,203,2,70,218,228.962879087419,16.0213448756458,212,208,21.109618675644,242,240,25.5185280662972
17,bys,Female,21,Right,2,1,184,254,3,2,267.6,234,U,225.8,244,0,82,162,181.570922782256,21.9027733756448,,,,,,
17,bys,Female,21,Right,3,2,267.6,234,1,1,24,248,?,145.8,241,0,44,128,135.351394525509,11.1226147662965,,,,,,
17,bys,Female,21,Right,3,2,267.6,234,4,2,342,375.6,?,304.8,304.8,1,102,47.9999999999996,112.729765368335,11.7980636756456,272,288,25.6662035662957,,,
17,bys,Female,21,Right,6,3,293.6,36.4,5,3,208.4,172,?,251,104.2,2,1.83697019872103e-15,30,30,5.71653126629644,206,92,15.7687858756453,256,186,23.0032007756454
17,bys,Female,21,Right,6,3,293.6,36.4,3,2,267.6,234,?,280.6,135.2,0,72,170,184.618525614306,14.4902107849903,,,,,,
17,bys,Female,21,Right,6,3,293.6,36.4,1,1,24,248,?,158.8,142.2,0,80,51.9999999999997,95.4148835350124,11.7802437662976,,,,,,
17,bys,Female,21,Right,1,1,24,248,4,2,342,375.6,?,183,311.8,0,122,122,172.534054609518,18.4449203662953,,,,,,
17,bys,Female,21,Right,1,1,24,248,4,2,342,375.6,?,183,311.8,1,92,132,160.89748288895,48.2216947756442,262,218,22.3403326569478,,,
17,bys,Female,21,Right,2,1,184,254,3,2,267.6,234,U,225.8,244,2,46,136,143.568798838745,13.4944808756445,254,240,22.1977038569476,252,256,25.753396475644
17,bys,Female,21,Right,6,3,293.6,36.4,2,1,184,254,車,238.8,145.2,1,104,68,124.257796536073,17.1364147756449,260.209343824972,186.005481860982,28.4832606756445,,,
17,bys,Female,21,Right,1,1,24,248,6,3,293.6,36.4,?,158.8,142.2,2,120,74,140.982268388617,12.4187320569472,252,156,23.6060787569477,288,136,23.184931275644
17,bys,Female,21,Right,5,3,208.4,172,2,1,184,254,U,196.2,213,0,94.1046719124859,68.0027409304909,116.103669407199,27.5207444756452,,,,,,
17,bys,Female,21,Right,3,2,267.6,234,5,3,208.4,172,U,238,203,1,74.0000000000001,256,266.480768536868,54.7752548662975,216,240,21.9066413569471,,,
17,bys,Female,21,Right,6,3,293.6,36.4,4,2,342,375.6,?,317.8,206,2,72,136,153.883072493371,15.054621166295,316,218,24.6303661662969,244,204,28.0550942662958
17,bys,Female,21,Right,1,1,24,248,3,2,267.6,234,?,145.8,241,1,80,128,150.943698112906,19.4799538662955,230,258,21.314710266297,,,
17,bys,Female,21,Right,3,2,267.6,234,1,1,24,248,?,145.8,241,2,49.4633984857472,157.923306535156,165.488363750315,25.9265182662948,226,224,23.6984670756465,226,240,26.1215754756449
17,bys,Female,21,Right,3,2,267.6,234,5,3,208.4,172,U,238,203,0,78,222,235.304058613531,32.2092389756435,,,,,,
