SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
31,ljy,Female,23,Right,4,2,319.77,351.186,6,3,274.516,34.034,?,297.143,192.61,2,55.1791661226423,154.574123699297,164.127694468044,35.0008728724197,315.847379326658,197.395074210073,41.8515000480356,274.588738544559,195.840782287158,56.366039164292
31,ljy,Female,23,Right,6,3,274.516,34.034,2,1,172.04,237.49,?,223.278,135.762,0,219.706080947388,179.983317886052,284.015416346599,29.8363203480358,,,,,,
31,ljy,Female,23,Right,2,1,172.04,237.49,5,3,194.854,160.82,O,183.447,199.155,0,87.0201949686516,228.480912668348,244.491394094237,32.9007307642919,,,,,,
31,ljy,Female,23,Right,3,2,250.206,218.79,5,3,194.854,160.82,P,222.53,189.805,1,73.9589843439534,240.778147393903,251.881018791867,46.2403200480362,218.81281619826,191.177906518416,39.9281184642919,,,
31,ljy,Female,23,Right,4,2,319.77,351.186,6,3,274.516,34.034,?,297.143,192.61,2,39.9738720160976,165.537910853576,170.295949375567,82.2444594561639,315.491562550639,190.978794424857,72.7037499480361,264.390325808151,188.583246152437,25.056258864292
31,ljy,Female,23,Right,4,2,319.77,351.186,5,3,194.854,160.82,?,257.312,256.003,1,153.419601559364,197.400146627486,250.00878390806,42.6835851561641,256.089910413607,177.380281034471,42.7245463399086,,,
31,ljy,Female,23,Right,6,3,274.516,34.034,2,1,172.04,237.49,?,223.278,135.762,2,192.366178531854,187.691942694989,268.761998793668,31.1833797480358,181.624090333576,199.603595171012,41.6292640317802,232.210894749889,187.389610300082,53.1128285480363
31,ljy,Female,23,Right,4,2,319.77,351.186,1,1,22.44,231.88,?,171.105,291.533,0,251.946993877568,81.0565952718561,264.664805671266,32.7642332561641,,,,,,
31,ljy,Female,23,Right,4,2,319.77,351.186,5,3,194.854,160.82,?,257.312,256.003,0,151.485049159363,177.189279212189,233.117482799017,29.8371564724198,,,,,,
31,ljy,Female,23,Right,6,3,274.516,34.034,3,2,250.206,218.79,?,262.361,126.412,0,49.1259184639666,208.085692938045,213.806013644225,42.5892398561641,,,,,,
31,ljy,Female,23,Right,5,3,194.854,160.82,6,3,274.516,34.034,?,234.685,97.427,1,78.7098855814868,42.0230910515603,89.2254799358259,24.3096751561638,251.823376490863,101.823376490864,57.0999934968031,,,
31,ljy,Female,23,Right,3,2,250.206,218.79,4,2,319.77,351.186,?,284.988,284.988,2,83.2325847064298,53.7328788015172,99.0701035691977,33.7645166561642,265.81398156004,281.326838047423,58.6570766317809,251.717705603214,189.145498273368,18.7348556642928
31,ljy,Female,23,Right,2,1,172.04,237.49,4,2,319.77,351.186,?,245.905,294.338,0,246.147410983852,55.2424044996811,252.270234449012,29.7399161642925,,,,,,
31,ljy,Female,23,Right,1,1,22.44,231.88,4,2,319.77,351.186,?,171.105,291.533,0,256.721492375501,60.9135462080856,263.849170472733,61.9039589561644,,,,,,
31,ljy,Female,23,Right,4,2,319.77,351.186,3,2,250.206,218.79,?,284.988,284.988,1,83.7496789412623,70.4483277074159,109.439369513608,32.6047018399076,294.549267797781,281.537914042482,44.1682403317809,,,
31,ljy,Female,23,Right,6,3,274.516,34.034,5,3,194.854,160.82,?,234.685,97.427,2,85.542042255189,50.7668158917139,99.4721598688383,30.9439744642914,260.310456401216,93.6362480101529,57.7515743642925,282.177699983426,191.216889491559,27.8259481561636
31,ljy,Female,23,Right,5,3,194.854,160.82,4,2,319.77,351.186,?,257.312,256.003,0,154.22816833207,193.671637020232,247.578332842682,25.3401486724206,,,,,,
31,ljy,Female,23,Right,4,2,319.77,351.186,1,1,22.44,231.88,?,171.105,291.533,1,257.605695655153,79.3883373612322,269.561129510462,29.1080671399086,212.629442298861,224.237012080364,45.1102964399079,,,
31,ljy,Female,23,Right,3,2,250.206,218.79,2,1,172.04,237.49,P,211.123,228.14,2,147.792742708509,46.0192628826286,154.791690195449,27.4159554480357,164,304.840942132122,43.4800974561649,212.885530782936,259.264611472959,79.1692147561635
31,ljy,Female,23,Right,5,3,194.854,160.82,1,1,22.44,231.88,?,108.647,196.35,0,114.132718779784,107.613661263585,156.8661135702,26.1332483480355,,,,,,
31,ljy,Female,23,Right,1,1,22.44,231.88,6,3,274.516,34.034,?,148.478,132.957,0,201.535145809289,51.2916334561618,207.959723646125,33.8443995642929,,,,,,
31,ljy,Female,23,Right,2,1,172.04,237.49,4,2,319.77,351.186,?,245.905,294.338,1,215.535145809289,51.291633456162,221.55412598648,31.8892940561636,208.943856661771,283.808449655149,50.2501038480359,,,
31,ljy,Female,23,Right,3,2,250.206,218.79,1,1,22.44,231.88,?,136.323,225.335,2,169.629316170672,138.590400881182,219.046579797395,34.8501684642924,134.864176942826,243.06553544777,83.8424282642918,204.91641835809,264.663676403204,54.7410847642923
31,ljy,Female,23,Right,4,2,319.77,351.186,3,2,250.206,218.79,?,284.988,284.988,1,77.6733983228841,76.1603042227833,108.782115930572,54.9334985561645,282.331263124239,284.435421893251,59.5948803642923,,,
31,ljy,Female,23,Right,2,1,172.04,237.49,1,1,22.44,231.88,?,97.24,234.685,2,27.4162752463824,105.791526691206,109.286317844648,44.0373716561635,101,244.219163867211,42.2709071399076,185.227573739042,265.783918818285,61.5366415480366
31,ljy,Female,23,Right,1,1,22.44,231.88,3,2,250.206,218.79,?,136.323,225.335,1,178.487860059054,147.142675444525,231.319871877522,40.0682159642929,169.657244924469,258.391892014627,44.6637292480355,,,
31,ljy,Female,23,Right,4,2,319.77,351.186,6,3,274.516,34.034,?,297.143,192.61,2,34.6963777419265,177.893257923534,181.245275367552,32.8831517724202,328.204653459412,167.781594474338,40.8194497480363,244.278835750751,230.035204591264,32.0167482561646
31,ljy,Female,23,Right,2,1,172.04,237.49,3,2,250.206,218.79,P,211.123,228.14,0,162.765224254354,29.7257930190972,165.457369123241,43.8962840480353,,,,,,
31,ljy,Female,23,Right,6,3,274.516,34.034,1,1,22.44,231.88,?,148.478,132.957,0,208.083261120685,48.0832611206869,213.566485101524,31.2195311480364,,,,,,
31,ljy,Female,23,Right,5,3,194.854,160.82,2,1,172.04,237.49,O,183.447,199.155,0,102.018180616237,233.959903008608,255.235078686384,31.2519697642929,,,,,,
31,ljy,Female,23,Right,2,1,172.04,237.49,1,1,22.44,231.88,?,97.24,234.685,1,19.6635012520869,99.5814066139703,101.504235501321,28.7788324724197,93.5804865149861,251.078920301921,26.9549486399083,,,
31,ljy,Female,23,Right,4,2,319.77,351.186,3,2,250.206,218.79,?,284.988,284.988,2,282.641702347844,302.641702347844,414.099422730928,20.5446308480359,284.971510735796,285.6065883423,33.7287908399076,194.915710229006,257.267404211233,69.7984813561643
31,ljy,Female,23,Right,3,2,250.206,218.79,5,3,194.854,160.82,P,222.53,189.805,0,60.4929279507733,259.460176718193,266.418801203468,35.5215974561643,,,,,,
31,ljy,Female,23,Right,5,3,194.854,160.82,4,2,319.77,351.186,?,257.312,256.003,0,263.463475423185,177.798160404432,317.844598389313,25.7942911642922,,,,,,
31,ljy,Female,23,Right,1,1,22.44,231.88,2,1,172.04,237.49,?,97.24,234.685,1,30.1846619719601,86.2056337347113,91.337424454408,26.0074247724197,81,254.611468712623,26.9366446317808,,,
31,ljy,Female,23,Right,6,3,274.516,34.034,5,3,194.854,160.82,?,234.685,97.427,2,85.5979797464467,41.5979797464472,95.1704053561764,23.1270429561637,252.752308678997,94.7523086789984,26.8778076561639,174.455414346358,193.581934629439,88.8592297399082
31,ljy,Female,23,Right,3,2,250.206,218.79,1,1,22.44,231.88,?,136.323,225.335,0,178.708914139971,153.817588749118,235.789581198323,32.2365807561637,,,,,,
31,ljy,Female,23,Right,6,3,274.516,34.034,4,2,319.77,351.186,?,297.143,192.61,0,47.866740515034,176.881841487647,183.244128679733,28.7395706561638,,,,,,
31,ljy,Female,23,Right,5,3,194.854,160.82,2,1,172.04,237.49,O,183.447,199.155,0,121.963261384027,224.763712209374,255.722043347003,17.0883677642914,,,,,,
31,ljy,Female,23,Right,3,2,250.206,218.79,1,1,22.44,231.88,?,136.323,225.335,0,176.228930454554,152.177070816368,232.84006702328,34.7849741399077,,,,,,
31,ljy,Female,23,Right,3,2,250.206,218.79,2,1,172.04,237.49,P,211.123,228.14,1,163.22458671107,36.1375751220964,167.177121768216,24.0076393480358,164.460730783103,313.747580720776,62.0501469317815,,,
31,ljy,Female,23,Right,1,1,22.44,231.88,4,2,319.77,351.186,?,171.105,291.533,2,253.485291572496,72.2802952384334,263.58913885695,26.2727325561636,215.575161169936,282.050341276407,30.5266874642921,204.810434368029,289.689311806911,58.3194456642923
31,ljy,Female,23,Right,6,3,274.516,34.034,3,2,250.206,218.79,?,262.361,126.412,0,244,221.702503368818,329.678631397306,28.1579432724202,,,,,,
31,ljy,Female,23,Right,1,1,22.44,231.88,5,3,194.854,160.82,?,108.647,196.35,1,114.420145657088,122.857307507403,167.886532337045,34.9870168480365,129.199390133943,131.365912375315,23.9340061236526,,,
31,ljy,Female,23,Right,6,3,274.516,34.034,2,1,172.04,237.49,?,223.278,135.762,2,217.658741454102,195.858403671932,292.806833971308,23.5346124480366,216.601772751238,211.134546617526,36.5802245480363,160.740843754552,163.107417126282,24.5982174561641
31,ljy,Female,23,Right,3,2,250.206,218.79,6,3,274.516,34.034,?,262.361,126.412,1,48.0185833848098,215.755195166658,221.034134449154,56.89246773178,280.504058044264,209.114529630502,48.5216820480364,,,
31,ljy,Female,23,Right,1,1,22.44,231.88,5,3,194.854,160.82,?,108.647,196.35,2,116.793489284021,117.766986719159,165.860731639672,21.2157940399075,140.27463389889,140.768957021242,17.6600689399074,213.284919283124,174.44347813265,42.1689619399085
