SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
15,xhty,Male,21,Right,1,1,24,248,6,3,293.6,36.4,?,158.8,142.2,0,207.488211964137,64.7836040029287,217.366679718128,49.158021015719,,,,,,
15,xhty,Male,21,Right,4,2,342,375.6,3,2,267.6,234,?,304.8,304.8,1,86,68,109.635760589326,27.667923,306,306,39.1406539999998,,,
15,xhty,Male,21,Right,1,1,24,248,2,1,184,254,?,104,251,2,9.11042865681543,116.056224173471,116.413259896431,41.3035920999992,102,252,39.8418771000006,203.738006660692,280.742883364242,131.304193
15,xhty,Male,21,Right,6,3,293.6,36.4,2,1,184,254,車,238.8,145.2,0,196,184,268.834521592745,102.831719700001,,,,,,
15,xhty,Male,21,Right,3,2,267.6,234,6,3,293.6,36.4,?,280.6,135.2,0,42,210,214.158819570897,32.6725299999998,,,,,,
15,xhty,Male,21,Right,3,2,267.6,234,6,3,293.6,36.4,?,280.6,135.2,0,41.5461239273812,210.216280441823,214.282442062304,40.7998711,,,,,,
15,xhty,Male,21,Right,2,1,184,254,3,2,267.6,234,U,225.8,244,0,152,24,153.883072493371,49.2568361000003,,,,,,
15,xhty,Male,21,Right,2,1,184,254,1,1,24,248,?,104,251,1,8.00000000000001,116,116.275534829989,39.2667883000004,104,258,34.9662680000001,,,
15,xhty,Male,21,Right,3,2,267.6,234,4,2,342,375.6,?,304.8,304.8,2,88,70,112.445542374965,37.3890260999997,304,304,40.6954268999998,205.004944670038,278.63775513564,60.8680172000004
15,xhty,Male,21,Right,5,3,208.4,172,2,1,184,254,U,196.2,213,1,99.1829774360439,231.188459297026,251.565829804469,50.1334631999998,158,200,57.2351630000003,,,
15,xhty,Male,21,Right,2,1,184,254,4,2,342,375.6,?,263,314.8,2,240,44,244,25.8783771999997,230,288,72.3654114000001,194,244,115.3806364
15,xhty,Male,21,Right,5,3,208.4,172,1,1,24,248,?,116.2,210,0,107.188459297026,113.188459297026,155.887758096986,43.6671374999996,,,,,,
15,xhty,Male,21,Right,1,1,24,248,4,2,342,375.6,?,183,311.8,1,248.819949411687,74.2474410694564,259.661413634365,48.3133646000006,225.188459297026,235.188459297026,48.0579885999996,,,
15,xhty,Male,21,Right,2,1,184,254,3,2,267.6,234,U,225.8,244,2,152,26,154.20765220961,70.3468806999999,187.122707016045,328.862062303054,50.6803348999993,205.161049992117,284.141740172167,152.5043469
15,xhty,Male,21,Right,6,3,293.6,36.4,1,1,24,248,?,158.8,142.2,0,27.147260489369,113.938109634577,117.1275654113,89.1697056000003,,,,,,
15,xhty,Male,21,Right,4,2,342,375.6,2,1,184,254,?,263,314.8,1,39.2159096495531,117.526822203559,123.896898697703,6.17608300000029,50.7837650285732,107.658965031618,4.24829839999984,,,
15,xhty,Male,21,Right,2,1,184,254,4,2,342,375.6,?,263,314.8,2,70.2227891338918,62.1946799319941,93.8052148101917,3.49500059999991,21.9674556808982,125.00357525362,4.2454759000002,56.6439847295202,150.507699607914,7.05976190000001
15,xhty,Male,21,Right,3,2,267.6,234,5,3,208.4,172,U,238,203,0,62.1309510772121,174.365479196103,185.104228522866,6.18502559999979,,,,,,
15,xhty,Male,21,Right,5,3,208.4,172,6,3,293.6,36.4,?,251,104.2,1,73.0927167958347,112.897459338793,134.493053998154,10.820831,136.145372980701,83.3168423107654,8.02194679999957,,,
15,xhty,Male,21,Right,4,2,342,375.6,3,2,267.6,234,?,304.8,304.8,2,63.0343318975893,34.9033237040627,72.0525433511269,3.28661779999948,66.8083450373969,101.055263846127,4.42346339999949,44.230906128269,85.7979552476886,4.60597270000017
15,xhty,Male,21,Right,1,1,24,248,4,2,342,375.6,?,183,311.8,0,51.0866650141517,105.007499806524,116.775093054492,4.15166200000021,,,,,,
15,xhty,Male,21,Right,6,3,293.6,36.4,3,2,267.6,234,?,280.6,135.2,0,44.9802568507729,127.294164065177,135.007509833393,4.60048050000023,,,,,,
15,xhty,Male,21,Right,6,3,293.6,36.4,2,1,184,254,車,238.8,145.2,1,36.0212673665509,142.862061562222,147.333296767908,4.94717149999997,43.1043302162695,134.813910780252,5.15708080000059,,,
