SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
6,yhc,Female,18,Right,1,1,13.08,135.16,2,1,100.28,138.43,W,56.68,136.795,1,18,66,68.4105255059483,26.9448764418066,62,141,28.7809663801363,,,
6,yhc,Female,18,Right,3,2,145.842,127.53,4,2,186.39,204.702,W,166.116,166.116,2,57,54,78.5175139698144,33.7981168097522,165,165,17.7117263916325,113,158,27.8109008644551
6,yhc,Female,18,Right,1,1,13.08,135.16,6,3,160.012,19.838,?,86.546,77.499,0,97,36,103.464969917359,31.483411755049,,,,,,
6,yhc,Female,18,Right,5,3,113.578,93.74,2,1,100.28,138.43,.,106.929,116.085,0,51,109,120.341181646185,34.3829073665465,,,,,,
6,yhc,Female,18,Right,2,1,100.28,138.43,3,2,145.842,127.53,.,123.061,132.98,1,80,22,82.9698740507662,23.1524545118436,88,173,23.8144579188101,,,
6,yhc,Female,18,Right,4,2,186.39,204.702,6,3,160.012,19.838,?,173.201,112.27,2,22,66,69.5701085237043,31.369522018811,176,113,28.434041048773,138,141,56.9093578756056
6,yhc,Female,18,Right,5,3,113.578,93.74,2,1,100.28,138.43,.,106.929,116.085,0,36,88,95.0789145920377,68.8120957550491,,,,,,
6,yhc,Female,18,Right,3,2,145.842,127.53,2,1,100.28,138.43,.,123.061,132.98,1,82,22,84.8999411071645,33.7468985620162,80,173,36.2147054487732,,,
6,yhc,Female,18,Right,1,1,13.08,135.16,4,2,186.39,204.702,?,99.735,169.931,2,134,36,138.75157656762,30.2739214118437,128,119,26.3704446282172,105,143,33.4141134891943
6,yhc,Female,18,Right,1,1,13.08,135.16,3,2,145.842,127.53,?,79.461,131.345,0,66,96,116.498927033686,39.0510936574865,,,,,,
6,yhc,Female,18,Right,2,1,100.28,138.43,6,3,160.012,19.838,?,130.146,79.134,0,116,101,153.808322271586,29.5509630620163,,,,,,
6,yhc,Female,18,Right,4,2,186.39,204.702,1,1,13.08,135.16,?,99.735,169.931,1,136,30,139.269522868429,23.2249256097521,113,118,14.6560920919783,,,
6,yhc,Female,18,Right,3,2,145.842,127.53,2,1,100.28,138.43,.,123.061,132.98,2,75,25,79.0569415042095,40.9474687982538,97,177,21.0547978167187,104,135,22.5462803
6,yhc,Female,18,Right,5,3,113.578,93.74,4,2,186.39,204.702,?,149.984,149.221,1,87,67,109.808924956034,27.2690205052222,148,96,25.2000952188109,,,
6,yhc,Female,18,Right,3,2,145.842,127.53,6,3,160.012,19.838,l,152.927,73.684,2,47,118,127.015747055237,26.002807105222,163,129,33.7053065909404,156,110,34.6228791804824
6,yhc,Female,18,Right,3,2,145.842,127.53,1,1,13.08,135.16,?,79.461,131.345,1,66,80,103.711137299713,29.7625904620163,92,150,33.1285679052226,,,
6,yhc,Female,18,Right,5,3,113.578,93.74,3,2,145.842,127.53,.,129.71,110.635,2,31,130,133.645052284026,22.1173927620157,117,128,12.9699063982544,103,136,23.5817952916323
6,yhc,Female,18,Right,4,2,186.39,204.702,5,3,113.578,93.74,?,149.984,149.221,0,84,83,118.088949525347,20.4542553574865,,,,,,
6,yhc,Female,18,Right,5,3,113.578,93.74,6,3,160.012,19.838,W,136.795,56.789,1,61,21,64.5135644651572,16.8780380142816,139,54,13.2792924738596,,,
6,yhc,Female,18,Right,1,1,13.08,135.16,2,1,100.28,138.43,W,56.68,136.795,2,17,56,58.5234995535981,15.0903548620163,60,140,18.0439934508659,95,96,18.7496151508658
6,yhc,Female,18,Right,6,3,160.012,19.838,1,1,13.08,135.16,?,86.546,77.499,0,103.804226065181,49.2360679774998,114.889110619223,50.7305734324,,,,,,
6,yhc,Female,18,Right,6,3,160.012,19.838,2,1,100.28,138.43,?,130.146,79.134,0,130,98,162.80049139975,35.2520527142815,,,,,,
6,yhc,Female,18,Right,6,3,160.012,19.838,4,2,186.39,204.702,?,173.201,112.27,1,30,69,75.2396172239067,37.6226166097522,180,104,30.1888925735138,,,
6,yhc,Female,18,Right,3,2,145.842,127.53,5,3,113.578,93.74,.,129.71,110.635,2,27,134,136.693086877135,30.3810389142818,120,127,22.0976543459892,154.086036944546,112.845137427267,28.1309896550492
6,yhc,Female,18,Right,4,2,186.39,204.702,2,1,100.28,138.43,l,143.335,171.566,0,143,58,154.314613695528,72.834739291633,,,,,,
6,yhc,Female,18,Right,1,1,13.08,135.16,5,3,113.578,93.74,l,63.329,114.45,0,46,45,64.3506021727847,22.3821590188109,,,,,,
6,yhc,Female,18,Right,3,2,145.842,127.53,6,3,160.012,19.838,l,152.927,73.684,0,30,110,114.017542509914,75.2034259097527,,,,,,
6,yhc,Female,18,Right,3,2,145.842,127.53,6,3,160.012,19.838,l,152.927,73.684,0,32,121,125.159897730863,40.354601718811,,,,,,
6,yhc,Female,18,Right,2,1,100.28,138.43,6,3,160.012,19.838,?,130.146,79.134,1,101,100,142.130221979704,38.1497248665464,114,120,15.3907254442438,,,
6,yhc,Female,18,Right,5,3,113.578,93.74,1,1,13.08,135.16,l,63.329,114.45,2,39,46,60.3075451332584,24.4440997459888,87,81,25.9535670438972,102,106,30.9338271006927
6,yhc,Female,18,Right,1,1,13.08,135.16,3,2,145.842,127.53,?,79.461,131.345,0,60,86,104.861813831347,34.0838643780435,,,,,,
6,yhc,Female,18,Right,1,1,13.08,135.16,6,3,160.012,19.838,?,86.546,77.499,0,98,39,105.475115548645,28.0257895620161,,,,,,
6,yhc,Female,18,Right,3,2,145.842,127.53,4,2,186.39,204.702,W,166.116,166.116,1,60,62,86.278618440492,27.1415235620161,160,162,24.754038914627,,,
6,yhc,Female,18,Right,5,3,113.578,93.74,6,3,160.012,19.838,W,136.795,56.789,2,61,21,64.5135644651572,14.7306935303086,141,56,16.3431606369304,153,115,29.4140194324009
6,yhc,Female,18,Right,2,1,100.28,138.43,3,2,145.842,127.53,.,123.061,132.98,0,50,28,57.3061951275776,48.581882214281,,,,,,
6,yhc,Female,18,Right,4,2,186.39,204.702,2,1,100.28,138.43,l,143.335,171.566,0,139,27,141.598022585063,34.4027221097522,,,,,,
6,yhc,Female,18,Right,3,2,145.842,127.53,4,2,186.39,204.702,W,166.116,166.116,1,70,64,94.847245611035,37.7235121027843,165,163,20.5060441442438,,,
6,yhc,Female,18,Right,2,1,100.28,138.43,1,1,13.08,135.16,W,56.68,136.795,2,12.9999999999999,61,62.3698645180507,20.9916318073147,63,141,15.7137236100989,115,164,22.6862250324002
6,yhc,Female,18,Right,1,1,13.08,135.16,4,2,186.39,204.702,?,99.735,169.931,0,125,23,127.09838708654,41.2392814550485,,,,,,
6,yhc,Female,18,Right,5,3,113.578,93.74,2,1,100.28,138.43,.,106.929,116.085,0,57,97,112.507777508935,53.790346191633,,,,,,
