SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
43,wkf,Male,20,Right,3,2,250.206,218.79,4,2,319.77,351.186,?,284.988,284.988,2,68,70,97.5909831900468,58.1719154158855,290,300,59.8215180215902,188,274,92.245487801807
43,wkf,Male,20,Right,2,1,172.04,237.49,1,1,22.44,231.88,?,97.24,234.685,1,11.9999999999999,96,96.7470929795826,41.224377078629,92,226,39.6061010387029,,,
43,wkf,Male,20,Right,6,3,274.516,34.034,5,3,194.854,160.82,?,234.685,97.427,2,84,20,86.3481325796916,26.9727407615183,260,56,70.3655876903986,164,166,104.998672401806
43,wkf,Male,20,Right,3,2,250.206,218.79,2,1,172.04,237.49,P,211.123,228.14,1,120,28,123.223374405995,59.7385090759581,174,298,46.3655027846953,,,
43,wkf,Male,20,Right,3,2,250.206,218.79,1,1,22.44,231.88,?,136.323,225.335,2,140,154,208.124962462459,52.3048147215895,181.324054310438,272.863568460849,112.862125387366,170,290,66.2224549014463
43,wkf,Male,20,Right,4,2,319.77,351.186,2,1,172.04,237.49,?,245.905,294.338,0,236,42,239.708155889615,36.5534639672223,,,,,,
43,wkf,Male,20,Right,2,1,172.04,237.49,6,3,274.516,34.034,?,223.278,135.762,1,194,184,267.379879572117,31.9461841729262,208,226,49.3159179846953,,,
43,wkf,Male,20,Right,5,3,194.854,160.82,1,1,22.44,231.88,?,108.647,196.35,2,92,112,144.941367455948,39.6129265558138,138,128,22.5511771789916,180,170,119.221615413215
43,wkf,Male,20,Right,6,3,274.516,34.034,1,1,22.44,231.88,?,148.478,132.957,0,194,66,204.919496388216,45.0750414786289,,,,,,
43,wkf,Male,20,Right,3,2,250.206,218.79,6,3,274.516,34.034,?,262.361,126.412,0,58,190,198.655480669424,51.0020220558135,,,,,,
43,wkf,Male,20,Right,1,1,22.44,231.88,5,3,194.854,160.82,?,108.647,196.35,0,88,104,136.235090927411,24.1315879615177,,,,,,
43,wkf,Male,20,Right,4,2,319.77,351.186,6,3,274.516,34.034,?,297.143,192.61,0,40,108,115.169440391104,25.6106598158858,,,,,,
43,wkf,Male,20,Right,4,2,319.77,351.186,6,3,274.516,34.034,?,297.143,192.61,1,42,122,129.027128930314,47.7625596387024,298,204,29.7738965132148,,,
43,wkf,Male,20,Right,5,3,194.854,160.82,3,2,250.206,218.79,P,222.53,189.805,2,56,112,125.219806739988,29.8984606501099,210,274,27.4942441618796,266,220,93.2626412417349
43,wkf,Male,20,Right,3,2,250.206,218.79,6,3,274.516,34.034,?,262.361,126.412,0,44,204,208.691159371929,39.4249465501089,,,,,,
43,wkf,Male,20,Right,2,1,172.04,237.49,4,2,319.77,351.186,?,245.905,294.338,0,226,40,229.512526891235,48.9707597276556,,,,,,
43,wkf,Male,20,Right,3,2,250.206,218.79,6,3,274.516,34.034,?,262.361,126.412,0,44,186,191.133461225396,29.1694584672214,,,,,,
43,wkf,Male,20,Right,1,1,22.44,231.88,4,2,319.77,351.186,?,171.105,291.533,0,250,84,263.734715196919,27.1464165843327,,,,,,
43,wkf,Male,20,Right,3,2,250.206,218.79,1,1,22.44,231.88,?,136.323,225.335,0,158,150,217.86234185834,22.7205636672225,,,,,,
43,wkf,Male,20,Right,1,1,22.44,231.88,4,2,319.77,351.186,?,171.105,291.533,1,238,72,248.652367774771,44.656039812854,230,228,30.0398336903982,,,
43,wkf,Male,20,Right,3,2,250.206,218.79,2,1,172.04,237.49,P,211.123,228.14,2,142,26,144.360659460949,17.9143188501093,194,308,32.422375450471,206,286,69.1411602675826
43,wkf,Male,20,Right,3,2,250.206,218.79,5,3,194.854,160.82,P,222.53,189.805,1,50,196,202.277037747738,95.0988467672223,214,206,37.8480666132145,,,
43,wkf,Male,20,Right,3,2,250.206,218.79,6,3,274.516,34.034,?,262.361,126.412,2,52,188,195.058965443786,66.9770827615175,262,250,27.7577612162477,234,230,84.2073976189185
43,wkf,Male,20,Right,1,1,22.44,231.88,6,3,274.516,34.034,?,148.478,132.957,0,218,84,233.623628941937,44.0931378558134,,,,,,
43,wkf,Male,20,Right,5,3,194.854,160.82,6,3,274.516,34.034,?,234.685,97.427,1,92,40,100.319489631876,23.9079093846958,240,58,31.1676260417353,,,
43,wkf,Male,20,Right,4,2,319.77,351.186,3,2,250.206,218.79,?,284.988,284.988,2,84,64,105.603030259553,33.744636738702,290,288,27.517958973287,276,192,60.1493842618793
43,wkf,Male,20,Right,5,3,194.854,160.82,3,2,250.206,218.79,P,222.53,189.805,1,72,250,260.161488310626,35.2079829961031,226,214,38.9828981561741,,,
43,wkf,Male,20,Right,5,3,194.854,160.82,2,1,172.04,237.49,O,183.447,199.155,2,82,218,232.912000549564,44.5941455272941,154,210,37.6286831132147,186,200,69.8303446360305
43,wkf,Male,20,Right,2,1,172.04,237.49,1,1,22.44,231.88,?,97.24,234.685,1,15.9999999999999,118,119.079805172834,26.3445190843331,96,250,31.3829084246217,,,
43,wkf,Male,20,Right,5,3,194.854,160.82,6,3,274.516,34.034,?,234.685,97.427,2,98,42,106.620823482095,22.1549018786291,238,92,25.2052539303268,174,188,60.8294142732875
43,wkf,Male,20,Right,5,3,194.854,160.82,4,2,319.77,351.186,?,257.312,256.003,0,170,176,244.695729427385,38.400620461518,,,,,,
43,wkf,Male,20,Right,1,1,22.44,231.88,6,3,274.516,34.034,?,148.478,132.957,0,218.104671912486,60.0027409304909,226.207817789803,25.7394845501103,,,,,,
43,wkf,Male,20,Right,6,3,274.516,34.034,2,1,172.04,237.49,?,223.278,135.762,1,200,198,281.432052190222,37.1700929272938,214,236,22.8703011417347,,,
43,wkf,Male,20,Right,4,2,319.77,351.186,2,1,172.04,237.49,?,245.905,294.338,2,228,50,233.418079848156,44.4038559014462,240,274,27.0056984215898,232,262,51.2217374961028
43,wkf,Male,20,Right,3,2,250.206,218.79,2,1,172.04,237.49,P,211.123,228.14,1,126,26,128.654576288603,52.5060755444056,184,296,30.1435457363923,,,
43,wkf,Male,20,Right,1,1,22.44,231.88,4,2,319.77,351.186,?,171.105,291.533,2,234,74,245.422085395752,25.1291585501094,210,232,17.7045713075104,200,274,52.7651460732868
43,wkf,Male,20,Right,3,2,250.206,218.79,1,1,22.44,231.88,?,136.323,225.335,0,133.705999795588,154.844618443003,204.582868887151,34.1839568729256,,,,,,
43,wkf,Male,20,Right,3,2,250.206,218.79,4,2,319.77,351.186,?,284.988,284.988,1,94,68,116.017240098185,90.6078061987746,86,286,31.4447694246228,,,
43,wkf,Male,20,Right,6,3,274.516,34.034,5,3,194.854,160.82,?,234.685,97.427,2,98,40,105.848948979194,22.4265887101828,238,92,24.3178926189194,268,212,64.3015005417346
43,wkf,Male,20,Right,4,2,319.77,351.186,5,3,194.854,160.82,?,257.312,256.003,0,156,166,227.798156269975,53.7776228501079,,,,,,
43,wkf,Male,20,Right,2,1,172.04,237.49,3,2,250.206,218.79,P,211.123,228.14,0,136,26,138.462991445368,69.171370290398,,,,,,
