SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
35,wzh,Male,23,Right,4,2,318.915,350.247,2,1,171.58,236.855,?,245.2475,293.551,0,228,0,228,41.2523871319227,,,,,,
35,wzh,Male,23,Right,1,1,22.38,231.26,2,1,171.58,236.855,?,96.98,234.0575,1,0.448567944538118,111.501555425017,111.502457710129,60.7143325751604,109.849248823003,235.756955186724,25.3151969665123,,,
35,wzh,Male,23,Right,4,2,318.915,350.247,3,2,249.537,218.205,?,284.226,284.226,2,262,274,379.104207309811,83.1240680665132,286,270,65.8348701751602,188,240,72.1144793665126
35,wzh,Male,23,Right,1,1,22.38,231.26,5,3,194.333,160.39,?,108.3565,195.825,0,100,100,141.42135623731,39.5339078665129,,,,,,
35,wzh,Male,23,Right,3,2,249.537,218.205,1,1,22.38,231.26,?,135.9585,224.7325,0,128,106,166.192659284338,18.9944345838085,,,,,,
35,wzh,Male,23,Right,2,1,171.58,236.855,3,2,249.537,218.205,P,210.5585,227.53,1,140.721469724633,7.92873580723787,140.94465897281,26.988517583809,146,318,20.7169701578659,,,
35,wzh,Male,23,Right,1,1,22.38,231.26,4,2,318.915,350.247,?,170.6475,290.7535,2,244,52,249.479458072203,40.9288419665127,262,142,38.2721767665134,194,268,178.348932257866
35,wzh,Male,23,Right,3,2,249.537,218.205,2,1,171.58,236.855,P,210.5585,227.53,1,142,10,142.351677194194,37.5863591838088,168,308,23.9390959665134,,,
35,wzh,Male,23,Right,1,1,22.38,231.26,6,3,273.782,33.943,?,148.081,132.6015,2,220,44,224.356858598083,26.2276187751604,190,176,48.4995377751602,166,224,63.6469558751596
35,wzh,Male,23,Right,6,3,273.782,33.943,1,1,22.38,231.26,?,148.081,132.6015,1,186,62,196.06121493044,100.636127975161,184,318,35.6720067578644,,,
35,wzh,Male,23,Right,5,3,194.333,160.39,4,2,318.915,350.247,?,256.624,255.3185,2,156,164,226.344869612722,40.8906726578643,264,178,40.5239664578639,221.895328087514,171.997259069509,93.1085925578645
