SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
16,lhy,Male,20,Left,1,1,18.78,194.06,3,2,209.397,183.105,?,114.0885,188.5825,0,122,124,173.954016912516,57.9860029000001,,,,,,
16,lhy,Male,20,Left,4,2,267.615,293.907,1,1,18.78,194.06,?,143.1975,243.9835,0,222,38,225.228772584677,48.4932868999999,,,,,,
16,lhy,Male,20,Left,1,1,18.78,194.06,2,1,143.98,198.755,},81.38,196.4075,1,38,70,79.6492310069595,27.7239221,76,200,51.7322037000004,,,
16,lhy,Male,20,Left,3,2,209.397,183.105,4,2,267.615,293.907,},238.506,238.506,2,90,90,127.279220613579,38.422165,244,248,34.5314952000003,156,220,71.0169885
16,lhy,Male,20,Left,5,3,163.073,134.59,2,1,143.98,198.755,B,153.5265,166.6725,0,70,150,165.529453572469,37.4891267000003,,,,,,
16,lhy,Male,20,Left,2,1,143.98,198.755,5,3,163.073,134.59,B,153.5265,166.6725,0,68,152,166.517266371989,44.5290205000001,,,,,,
16,lhy,Male,20,Left,1,1,18.78,194.06,6,3,229.742,28.483,?,124.261,111.2715,0,160,64,172.325273828304,34.5661098,,,,,,
16,lhy,Male,20,Left,6,3,229.742,28.483,4,2,267.615,293.907,?,248.6785,161.195,1,66,96,116.498927033686,24.7154914999996,254,136,46.8683268999998,,,
16,lhy,Male,20,Left,5,3,163.073,134.59,3,2,209.397,183.105,C,186.235,158.8475,2,36,248,250.599281722833,26.3909140999999,188,190,28.7183491999999,228,160,72.0939242000004
16,lhy,Male,20,Left,6,3,229.742,28.483,4,2,267.615,293.907,?,248.6785,161.195,1,60,100,116.619037896906,35.1277721000001,256,132,35.5372447,,,
16,lhy,Male,20,Left,2,1,143.98,198.755,4,2,267.615,293.907,?,205.7975,246.331,2,208,38,211.442663623026,28.6572202000002,196,224,31.8435264,240,178,68.8030052999998
16,lhy,Male,20,Left,6,3,229.742,28.483,2,1,143.98,198.755,?,186.861,113.619,0,120,118,168.297355891291,32.4386350999998,,,,,,
16,lhy,Male,20,Left,5,3,163.073,134.59,4,2,267.615,293.907,?,215.344,214.2485,0,116,116,164.048773235279,13.9137330000003,,,,,,
16,lhy,Male,20,Left,6,3,229.742,28.483,2,1,143.98,198.755,?,186.861,113.619,1,116,116,164.048773235279,13.6801506000002,154,154,14.5383021000002,,,
16,lhy,Male,20,Left,1,1,18.78,194.06,5,3,163.073,134.59,?,90.9265,164.325,2,96,96,135.764501987817,18.7461858000001,94,94,22.6728512,126,126,35.6697561999995
16,lhy,Male,20,Left,2,1,143.98,198.755,5,3,163.073,134.59,B,153.5265,166.6725,0,62,152,164.158460031763,31.1446101000001,,,,,,
16,lhy,Male,20,Left,4,2,267.615,293.907,5,3,163.073,134.59,?,215.344,214.2485,0,120,124,172.557236880984,32.8128226999997,,,,,,
16,lhy,Male,20,Left,5,3,163.073,134.59,1,1,18.78,194.06,?,90.9265,164.325,0,100,100,141.42135623731,26.4317356000001,,,,,,
16,lhy,Male,20,Left,1,1,18.78,194.06,2,1,143.98,198.755,},81.38,196.4075,1,38,66,76.1577310586391,24.9229251999996,84,208,24.4771748999992,,,
16,lhy,Male,20,Left,3,2,209.397,183.105,4,2,267.615,293.907,},238.506,238.506,2,92,94,131.529464379659,20.4439702,242,244,18.5701271000007,154,220,54.1879238000001
