SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
49,lzj,Male,19,Right,2,1,171.58,236.855,6,3,273.782,33.943,?,222.681,135.399,1,182,180,255.976561427018,26.393619815246,192,192,14.8906041468908,,,
49,lzj,Male,19,Right,5,3,194.333,160.39,2,1,171.58,236.855,O,182.9565,198.6225,2,78,4.77612251667467e-15,78,9.1640865649706,158,178,30.571723546891,218,188,36.1618982468908
49,lzj,Male,19,Right,1,1,22.38,231.26,2,1,171.58,236.855,?,96.98,234.0575,1,31.9999999999998,102,106.901824119142,17.0157321468905,94,94,11.5033246468902,,,
49,lzj,Male,19,Right,5,3,194.333,160.39,6,3,273.782,33.943,?,234.0575,97.1665,2,86,30,91.0823802938856,24.1876001468909,242,96,17.9984302016928,152,152,47.7174437559306
49,lzj,Male,19,Right,4,2,318.915,350.247,5,3,194.333,160.39,?,256.624,255.3185,1,144,102,176.465294038233,15.8596903920889,258,154,15.0340144649699,,,
49,lzj,Male,19,Right,3,2,249.537,218.205,6,3,273.782,33.943,?,261.6595,126.074,2,62,216,224.722050542442,15.5983599559304,248,214,17.0235082468907,272,178,61.6626691649699
49,lzj,Male,19,Right,6,3,273.782,33.943,2,1,171.58,236.855,?,222.681,135.399,1,192,182,264.552452266087,29.3163056468902,182,176,9.19812564689073,,,
49,lzj,Male,19,Right,1,1,22.38,231.26,5,3,194.333,160.39,?,108.3565,195.825,2,98,98,138.592929112563,10.3203177559308,130,136,9.600575828812,156,158,27.4148544559312
49,lzj,Male,19,Right,5,3,194.333,160.39,2,1,171.58,236.855,O,182.9565,198.6225,1,76,190,204.636262671111,27.9138794559303,148,154,9.82909822881174,,,
49,lzj,Male,19,Right,6,3,273.782,33.943,2,1,171.58,236.855,?,222.681,135.399,2,176,176,248.901586977665,34.2452713468911,190,190,11.437825837852,186,184,52.5132084378511
49,lzj,Male,19,Right,5,3,194.333,160.39,4,2,318.915,350.247,?,256.624,255.3185,1,142,138,198.010100752462,14.3960701559308,258,152,13.6062507559309,,,
49,lzj,Male,19,Right,1,1,22.38,231.26,6,3,273.782,33.943,?,148.081,132.6015,2,178,92,200.369658381702,29.7879648468906,178,138,16.7623909559306,208,152,72.5236815468907
49,lzj,Male,19,Right,4,2,318.915,350.247,6,3,273.782,33.943,?,296.3485,192.095,0,56,138,148.929513529052,9.20647105593071,,,,,,
49,lzj,Male,19,Right,1,1,22.38,231.26,4,2,318.915,350.247,?,170.6475,290.7535,1,228,62,236.279495513259,31.7916890649703,212,210,20.1562428559309,,,
49,lzj,Male,19,Right,3,2,249.537,218.205,2,1,171.58,236.855,P,210.5585,227.53,2,154,62,166.012047755577,60.383138564971,160,298,11.205616646891,180,244,50.753753755931
49,lzj,Male,19,Right,5,3,194.333,160.39,2,1,171.58,236.855,O,182.9565,198.6225,0,72,190,203.184645089141,22.2523641649705,,,,,,
49,lzj,Male,19,Right,1,1,22.38,231.26,6,3,273.782,33.943,?,148.081,132.6015,0,188,76,202.780669690185,15.6095357559307,,,,,,
49,lzj,Male,19,Right,5,3,194.333,160.39,3,2,249.537,218.205,O,221.935,189.2975,1,58,192,200.569190056698,27.4456291559318,200,214,19.9398184468919,,,
49,lzj,Male,19,Right,4,2,318.915,350.247,6,3,273.782,33.943,?,296.3485,192.095,2,58,148,158.959114240109,41.0394855468912,304,166,18.0593786559293,280,188,44.192539446889
49,lzj,Male,19,Right,1,1,22.38,231.26,4,2,318.915,350.247,?,170.6475,290.7535,1,210,62,218.961183774659,41.2070171378509,206,204,15.5317763649691,,,
49,lzj,Male,19,Right,3,2,249.537,218.205,2,1,171.58,236.855,P,210.5585,227.53,2,116,54,127.953116413787,12.7872877378522,150,310,21.479331846891,162,274,42.1286228559293
49,lzj,Male,19,Right,1,1,22.38,231.26,3,2,249.537,218.205,?,135.9585,224.7325,0,144,138,199.449241663136,70.1075555649695,,,,,,
49,lzj,Male,19,Right,3,2,249.537,218.205,6,3,273.782,33.943,?,261.6595,126.074,0,54,210,216.831731995112,13.6485833649695,,,,,,
49,lzj,Male,19,Right,1,1,22.38,231.26,2,1,171.58,236.855,?,96.98,234.0575,1,21.9999999999999,74,77.2010362624751,24.83709825593,96,104,36.8533387378502,,,
49,lzj,Male,19,Right,5,3,194.333,160.39,6,3,273.782,33.943,?,234.0575,97.1665,2,88,40,96.6643677887566,21.9830575559299,234,98,11.5159745378514,136,140,26.8839078468918
49,lzj,Male,19,Right,2,1,171.58,236.855,4,2,318.915,350.247,?,245.2475,293.551,1,206,56,213.475993966535,53.1720372468899,198,228,21.4242063559304,,,
49,lzj,Male,19,Right,2,1,171.58,236.855,3,2,249.537,218.205,P,210.5585,227.53,2,114,54,126.142776249772,37.5435915649687,149.371968525085,306.016445582945,14.2013075559298,188.702592548123,285.462950071142,26.7477444468914
49,lzj,Male,19,Right,3,2,249.537,218.205,1,1,22.38,231.26,?,135.9585,224.7325,0,110,156,190.882162603005,67.4098031559297,,,,,,
49,lzj,Male,19,Right,5,3,194.333,160.39,6,3,273.782,33.943,?,234.0575,97.1665,1,98,36,104.403065089106,8.44539784689186,231.895328087514,100.002740930491,10.1543797559298,,,
49,lzj,Male,19,Right,4,2,318.915,350.247,3,2,249.537,218.205,?,284.226,284.226,2,86,108,138.057958843379,15.3889391468911,289.072755397971,287.605306009317,13.6232329559298,244,170,31.0169388468894
49,lzj,Male,19,Right,5,3,194.333,160.39,4,2,318.915,350.247,?,256.624,255.3185,0,132,126,182.482875908947,57.4409151655345,,,,,,
49,lzj,Male,19,Right,4,2,318.915,350.247,1,1,22.38,231.26,?,170.6475,290.7535,0,228,56,234.776489453267,19.6671324559302,,,,,,
49,lzj,Male,19,Right,1,1,22.38,231.26,3,2,249.537,218.205,?,135.9585,224.7325,0,144,148,206.494551986245,14.5938682468914,,,,,,
49,lzj,Male,19,Right,2,1,171.58,236.855,1,1,22.38,231.26,?,96.98,234.0575,1,36,94,100.657836257293,11.4796160649694,90,250,18.2090866378512,,,
49,lzj,Male,19,Right,4,2,318.915,350.247,3,2,249.537,218.205,?,284.226,284.226,2,112,116,161.245154965971,58.5315908378525,278,274,9.48528984689074,179.247527481346,177.331671234929,17.1995887468911
49,lzj,Male,19,Right,4,2,318.915,350.247,2,1,171.58,236.855,?,245.2475,293.551,0,154,76,171.732349893664,40.1233018559287,,,,,,
49,lzj,Male,19,Right,3,2,249.537,218.205,5,3,194.333,160.39,O,221.935,189.2975,0,62,236,244.008196583639,24.98381323785,,,,,,
49,lzj,Male,19,Right,5,3,194.333,160.39,6,3,273.782,33.943,?,234.0575,97.1665,1,88,40,96.6643677887566,23.4691773378527,0,0,1.26946676496846,,,
49,lzj,Male,19,Right,3,2,249.537,218.205,4,2,318.915,350.247,?,284.226,284.226,2,124,120,172.557236880984,24.6188043745751,281.428498912247,281.428498912247,9.78795559208993,252,182,23.1699736378505
49,lzj,Male,19,Right,5,3,194.333,160.39,2,1,171.58,236.855,O,182.9565,198.6225,0,78,182,198.010100752462,14.9457653378504,,,,,,
49,lzj,Male,19,Right,6,3,273.782,33.943,1,1,22.38,231.26,?,148.081,132.6015,1,200,74,213.251025788858,18.2812314559287,180,150,12.0288909468909,,,
49,lzj,Male,19,Right,2,1,171.58,236.855,4,2,318.915,350.247,?,245.2475,293.551,2,214,92,232.937759927411,50.155446755929,226,242,13.0907684378508,236.173664916308,236.173664916308,14.0738153468919
49,lzj,Male,19,Right,1,1,22.38,231.26,5,3,194.333,160.39,?,108.3565,195.825,0,110.308657865101,110.308657865101,156,14.3646588559313,,,,,,
49,lzj,Male,19,Right,6,3,273.782,33.943,4,2,318.915,350.247,?,296.3485,192.095,1,85.5320384297302,123.383781570195,150.130900058937,29.6117632468904,302.893543613726,173.761539047296,20.6977220468907,,,
49,lzj,Male,19,Right,3,2,249.537,218.205,5,3,194.333,160.39,O,221.935,189.2975,2,66.0957997611922,220.300946707319,230.002525782246,33.6622409559295,214,240,43.6143657559296,266.643270462012,180.563460930625,29.9447435197726
