SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3
39,lh,Male,20,Right,6,3,274.516,34.034,2,1,172.04,237.49,?,223.278,135.762,0,110,192,221.278105559497,20.6716882875962,,,,,,
39,lh,Male,20,Right,2,1,172.04,237.49,4,2,319.77,351.186,?,245.905,294.338,0,184,82,201.444781515928,18.6779524724243,,,,,,
39,lh,Male,20,Right,5,3,194.854,160.82,6,3,274.516,34.034,?,234.685,97.427,1,106,38,112.605506082074,12.5971550875965,238,92,19.2810154724248,,,
39,lh,Male,20,Right,3,2,250.206,218.79,4,2,319.77,351.186,?,284.988,284.988,2,48,46,66.4830805543786,8.16774708759658,294,268,15.2715937572539,260,182,13.742680772425
39,lh,Male,20,Right,3,2,250.206,218.79,1,1,22.44,231.88,?,136.323,225.335,0,156,114,193.214906257255,47.1756128951829,,,,,,
39,lh,Male,20,Right,6,3,274.516,34.034,1,1,22.44,231.88,?,148.478,132.957,1,186,50,192.603219080056,41.9405252800107,163.024251799322,95.868435336439,22.6520414800107,,,
39,lh,Male,20,Right,1,1,22.44,231.88,5,3,194.854,160.82,?,108.647,196.35,2,114,112,159.812390007784,26.4333411875969,102,102,16.624604372425,150,156,21.7998647800105
39,lh,Male,20,Right,2,1,172.04,237.49,1,1,22.44,231.88,?,97.24,234.685,1,31.9999999999998,126,130,15.223570295183,100,246,20.0809228800108,,,
39,lh,Male,20,Right,4,2,319.77,351.186,3,2,250.206,218.79,?,284.988,284.988,2,42,40,58,7.04688198759686,316,256,22.0773470800104,222,226,39.6628515496677
39,lh,Male,20,Right,3,2,250.206,218.79,6,3,274.516,34.034,?,262.361,126.412,0,56,138,148.929513529052,12.0540306951825,,,,,,
39,lh,Male,20,Right,1,1,22.44,231.88,2,1,172.04,237.49,?,97.24,234.685,1,31.9999999999998,134,137.767920794356,7.6672732875968,108,256,10.2162386724249,,,
39,lh,Male,20,Right,6,3,274.516,34.034,5,3,194.854,160.82,?,234.685,97.427,2,110,76,133.701159306866,10.6965849875969,230,110,24.1300031496676,158,148,28.6961138724246
39,lh,Male,20,Right,3,2,250.206,218.79,6,3,274.516,34.034,?,262.361,126.412,0,58,120,133.281656652369,10.1351631724247,,,,,,
39,lh,Male,20,Right,2,1,172.04,237.49,3,2,250.206,218.79,P,211.123,228.14,0,114,40,120.813906484312,14.8749843724245,,,,,,
39,lh,Male,20,Right,4,2,319.77,351.186,5,3,194.854,160.82,?,257.312,256.003,0,132,170,215.230109417804,17.9016309875969,,,,,,
39,lh,Male,20,Right,6,3,274.516,34.034,1,1,22.44,231.88,?,148.478,132.957,0,186,54,193.680148698828,15.8126835875964,,,,,,
39,lh,Male,20,Right,6,3,274.516,34.034,4,2,319.77,351.186,?,297.143,192.61,1,72,120,139.942845476287,33.2166057800105,306,184,14.9881289800105,,,
39,lh,Male,20,Right,5,3,194.854,160.82,3,2,250.206,218.79,P,222.53,189.805,2,102,198,222.728534319247,32.7061000951826,220,150,15.1456182800111,278,196,20.2855443724247
39,lh,Male,20,Right,5,3,194.854,160.82,3,2,250.206,218.79,P,222.53,189.805,0,58,222,229.45151993395,21.739433480011,,,,,,
39,lh,Male,20,Right,1,1,22.44,231.88,3,2,250.206,218.79,?,136.323,225.335,1,138,76,157.543644746464,10.8859688875973,146,216,11.839849910355,,,
39,lh,Male,20,Right,2,1,172.04,237.49,4,2,319.77,351.186,?,245.905,294.338,2,186,90,206.630104292671,15.0777767951822,250,300,13.3483203724254,238,264,27.5137191800113
39,lh,Male,20,Right,5,3,194.854,160.82,4,2,319.77,351.186,?,257.312,256.003,1,144,134,196.702821535432,15.5931589800111,218,140,35.1785594572539,,,
39,lh,Male,20,Right,5,3,194.854,160.82,1,1,22.44,231.88,?,108.647,196.35,2,96,92,132.966161108757,15.9211713800105,128,112,15.5732361572536,170,132,17.9353415724245
39,lh,Male,20,Right,1,1,22.44,231.88,2,1,172.04,237.49,?,97.24,234.685,1,25.9999999999998,136,138.462991445368,12.1094118875963,106,264,10.877021172425,,,
39,lh,Male,20,Right,3,2,250.206,218.79,4,2,319.77,351.186,?,284.988,284.988,2,100,46,110.072703246536,13.1064806875966,302,270,10.8014890648401,182.043854887854,293.674750599775,37.1186785724249
39,lh,Male,20,Right,5,3,194.854,160.82,2,1,172.04,237.49,O,183.447,199.155,0,74,200,213.251025788858,29.0462963951823,,,,,,
39,lh,Male,20,Right,4,2,319.77,351.186,5,3,194.854,160.82,?,257.312,256.003,0,140,154,208.124962462459,8.83870548001141,,,,,,
39,lh,Male,20,Right,6,3,274.516,34.034,2,1,172.04,237.49,?,223.278,135.762,1,110,142,179.621824954542,8.25521478759765,194,218,9.05218206484005,,,
39,lh,Male,20,Right,1,1,22.44,231.88,5,3,194.854,160.82,?,108.647,196.35,2,98,98,138.592929112563,7.98789571035468,148,142,6.17928876483984,170,184,16.6530138800108
39,lh,Male,20,Right,6,3,274.516,34.034,4,2,319.77,351.186,?,297.143,192.61,0,114,112,159.812390007784,28.9274885800114,,,,,,
39,lh,Male,20,Right,4,2,319.77,351.186,1,1,22.44,231.88,?,171.105,291.533,0,198,74,211.376441449846,19.2770676875971,,,,,,
39,lh,Male,20,Right,4,2,319.77,351.186,3,2,250.206,218.79,?,284.988,284.988,1,44,44,62.2253967444162,5.60433496483984,300,258,10.7092386724253,,,
39,lh,Male,20,Right,6,3,274.516,34.034,5,3,194.854,160.82,?,234.685,97.427,2,108,74,130.919822792425,17.4893643875967,230,110,9.27791187242474,284,196,23.1853472724251
39,lh,Male,20,Right,6,3,274.516,34.034,1,1,22.44,231.88,?,148.478,132.957,0,168,56,177.087548969429,13.8249156951824,,,,,,
39,lh,Male,20,Right,3,2,250.206,218.79,6,3,274.516,34.034,?,262.361,126.412,0,40,138,143.680200445294,14.046017480011,,,,,,
