SubNo,Name,Gender,Age,Handedness,F1,F1V,F1X,F1Y,F2,F2V,F2X,F2Y,D,MidX,MidY,Mtask,DX,DY,ans_D,rt1,MX,MY,rt2,MMX,MMY,rt3,source,source_date,trial_index,square_side_max_abs_error_px,proc1_day3_date,day_index,square_side_rmse_px,square_side_px,scale_source,pd_date_matches_proc1_day3,F1X_0to10,F1Y_0to10,F2X_0to10,F2Y_0to10,MidX_0to10,MidY_0to10,MX_0to10,MY_0to10,MMX_0to10,MMY_0to10,DX_0to10,DY_0to10,D_0to10,ans_D_0to10,raw_condition,condition,relationship,distance_nested,learned_D_0to10,d_error_0to10,pair_label
16,lhy,Male,20,Left,3,2,209.39700000000002,183.105,4,2,267.615,293.90700000000004,125.1655652645727,238.50600000000003,238.50600000000003,2,92.0,94.0,131.52946437965906,20.443970199999967,242.0,244.0,18.570127100000718,154.0,220.0,54.187923800000135,PDtask-16-2026-04-12.mat,2026-04-12,20,0.0,2026-04-12,3,0.0,313,proc1_day3,True,6.69,5.85,8.55,9.390000000000002,7.620000000000001,7.620000000000001,7.7316293929712465,7.795527156549521,4.920127795527157,7.0287539936102235,2.939297124600639,3.003194888178914,3.998899848708393,4.202219309254283,same,same,same,,2.999433613200998,1.2027856960532848,3-4
16,lhy,Male,20,Left,2,1,143.98,198.755,1,1,18.779999999999998,194.06,125.2880003232552,81.38,196.4075,1,44.0,76.0,87.8179936004006,14.87765330000002,78.0,194.0,24.666000299999723,,,,PDtask-16-2026-04-12.mat,2026-04-12,21,0.0,2026-04-12,3,0.0,313,proc1_day3,True,4.6,6.35,0.5999999999999999,6.2,2.6,6.2749999999999995,2.4920127795527156,6.198083067092651,,,1.4057507987220448,2.428115015974441,4.002811511925087,2.8056866964984217,same,same,same,,3.00027632060782,-0.19458962410939806,1-2
16,lhy,Male,20,Left,6,3,229.742,28.483,5,3,163.073,134.59,125.31341113384472,196.4075,81.5365,2,200.0,84.00000000000001,216.92394980729998,78.66801039999973,202.0,70.00000000000001,20.75143190000017,126.0,128.0,24.9218350000001,PDtask-16-2026-04-12.mat,2026-04-12,22,0.0,2026-04-12,3,0.0,313,proc1_day3,True,7.34,0.9099999999999999,5.21,4.3,6.2749999999999995,2.605,6.453674121405751,2.2364217252396172,4.02555910543131,4.0894568690095845,6.3897763578274756,2.68370607028754,4.0036233589087775,6.930477629626197,same,same,same,,3.000408305547763,3.9300693240784343,5-6
16,lhy,Male,20,Left,3,2,209.39700000000002,183.105,2,1,143.98,198.755,67.26296446782585,176.6885,190.93,1,132.0,260.0,291.58875149772155,33.09597759999997,132.0,266.0,34.4269946000004,,,,PDtask-16-2026-04-12.mat,2026-04-12,23,0.0,2026-04-12,3,0.0,313,proc1_day3,True,6.69,5.85,4.6,6.35,5.645,6.1,4.217252396166134,8.498402555910543,,,4.217252396166134,8.30670926517572,2.148976500569516,9.31593455264286,AB,far,different,far,3.7159673034083602,5.599967249234499,2-3
16,lhy,Male,20,Left,3,2,209.39700000000002,183.105,1,1,18.779999999999998,194.06,190.931539338057,114.08850000000001,188.58249999999998,2,126.0,128.0,179.61069010501575,33.004782400000295,116.0,238.0,27.597908499999903,134.0,252.0,52.81974730000002,PDtask-16-2026-04-12.mat,2026-04-12,24,0.0,2026-04-12,3,0.0,313,proc1_day3,True,6.69,5.85,0.5999999999999999,6.2,3.6450000000000005,6.0249999999999995,3.706070287539936,7.603833865814696,4.281150159744409,8.05111821086262,4.02555910543131,4.0894568690095845,6.100049180129616,5.7383607062305355,AB,far,different,far,5.482720219015374,0.2556404872151612,1-3
16,lhy,Male,20,Left,4,2,267.615,293.90700000000004,2,1,143.98,198.755,156.0112698781726,205.7975,246.33100000000002,0,208.0,42.0,212.19802072592478,27.42273320000004,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,25,0.0,2026-04-12,3,0.0,313,proc1_day3,True,8.55,9.390000000000002,4.6,6.35,6.575000000000001,7.87,,,,,6.645367412140574,1.3418530351437699,4.984385619110946,6.779489480061494,AB,far,different,far,6.1185933841038995,0.6608960959575949,2-4
16,lhy,Male,20,Left,2,1,143.98,198.755,6,3,229.742,28.483,190.65066123147855,186.861,113.619,1,120.0,120.0,169.7056274847714,32.40789749999931,159.2335956242942,159.8629534754573,20.297253800000362,,,,PDtask-16-2026-04-12.mat,2026-04-12,26,0.0,2026-04-12,3,0.0,313,proc1_day3,True,4.6,6.35,7.34,0.9099999999999999,5.97,3.63,5.087335323459879,5.107442603049753,,,3.8338658146964857,3.8338658146964857,6.091075438705385,5.421905031462345,AC,near,different,near,6.685304779888497,-1.2633997484261519,2-6
16,lhy,Male,20,Left,5,3,163.073,134.59,1,1,18.779999999999998,194.06,156.06777613908645,90.9265,164.325,2,92.0,92.0,130.10764773832474,27.263236200000392,112.0,114.0,25.443791600000623,214.0,214.0,27.06540440000026,PDtask-16-2026-04-12.mat,2026-04-12,27,0.0,2026-04-12,3,0.0,313,proc1_day3,True,5.21,4.3,0.5999999999999999,6.2,2.9050000000000002,5.249999999999999,3.5782747603833864,3.6421725239616616,6.8370607028754,6.8370607028754,2.939297124600639,2.939297124600639,4.986190930961229,4.156793857454464,AC,near,different,near,3.7151457575712965,0.4416480998831678,1-5
16,lhy,Male,20,Left,6,3,229.742,28.483,1,1,18.779999999999998,194.06,268.18036537561807,124.261,111.2715,0,156.0,54.000000000000014,165.08179790637126,25.00946549999935,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,28,0.0,2026-04-12,3,0.0,313,proc1_day3,True,7.34,0.9099999999999999,0.5999999999999999,6.2,3.9699999999999998,3.5549999999999997,,,,,4.984025559105431,1.725239616613419,8.568062791553292,5.274178846848923,AC,near,different,near,5.482577678428278,-0.20839883157935546,1-6
16,lhy,Male,20,Left,3,2,209.39700000000002,183.105,6,3,229.742,28.483,155.95474314364407,219.5695,105.794,0,42.0,204.0,208.2786594925174,23.978829800000312,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,29,0.0,2026-04-12,3,0.0,313,proc1_day3,True,6.69,5.85,7.34,0.9099999999999999,7.015000000000001,3.38,,,,,1.3418530351437699,6.517571884984026,4.982579653151568,6.654270271326435,BC,unknown,different,unknown,5.482449543771469,1.171820727554966,3-6
16,lhy,Male,20,Left,1,1,18.779999999999998,194.06,5,3,163.073,134.59,156.06777613908645,90.9265,164.325,0,102.0,104.0,145.67086187704115,12.728490899999997,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,30,0.0,2026-04-12,3,0.0,313,proc1_day3,True,0.5999999999999999,6.2,5.21,4.3,2.9050000000000002,5.249999999999999,,,,,3.258785942492013,3.322683706070287,4.986190930961229,4.654021146231346,AC,near,different,near,3.7151457575712965,0.9388753886600498,1-5
16,lhy,Male,20,Left,4,2,267.615,293.90700000000004,6,3,229.742,28.483,268.1124090843242,248.67849999999999,161.19500000000002,0,66.0,100.0,119.81652640600127,20.349960600000486,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,31,0.0,2026-04-12,3,0.0,313,proc1_day3,True,8.55,9.390000000000002,7.34,0.9099999999999999,7.945,5.150000000000001,,,,,2.108626198083067,3.1948881789137378,8.565891664035917,3.828004038530392,BC,unknown,different,unknown,3.716036194656882,0.11196784387351011,4-6
16,lhy,Male,20,Left,4,2,267.615,293.90700000000004,6,3,229.742,28.483,268.1124090843242,248.67849999999999,161.19500000000002,1,57.442939449265964,103.85747161447557,118.68473239100148,37.68353590000061,248.0,122.0,37.39147670000057,,,,PDtask-16-2026-04-12.mat,2026-04-12,32,0.0,2026-04-12,3,0.0,313,proc1_day3,True,8.55,9.390000000000002,7.34,0.9099999999999999,7.945,5.150000000000001,7.92332268370607,3.8977635782747604,,,1.8352376820851746,3.318130083529571,8.565891664035917,3.7918444853355107,BC,unknown,different,unknown,3.716036194656882,0.0758082906786286,4-6
16,lhy,Male,20,Left,5,3,163.073,134.59,3,2,209.39700000000002,183.105,67.07919350290372,186.235,158.8475,2,120.0,242.0,270.1184925176357,34.1961339999998,182.0,108.0,29.723609899999246,222.0,156.0,122.71603400000004,PDtask-16-2026-04-12.mat,2026-04-12,33,0.0,2026-04-12,3,0.0,313,proc1_day3,True,5.21,4.3,6.69,5.85,5.950000000000001,5.074999999999999,5.814696485623003,3.450479233226837,7.092651757188499,4.984025559105431,3.8338658146964857,7.7316293929712465,2.1431052237349433,8.629983786505932,BC,unknown,different,unknown,6.684913836393106,1.945069950112826,3-5
16,lhy,Male,20,Left,3,2,209.39700000000002,183.105,6,3,229.742,28.483,155.95474314364407,219.5695,105.794,0,44.0,200.0,204.78281177872327,17.323788599999716,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,34,0.0,2026-04-12,3,0.0,313,proc1_day3,True,6.69,5.85,7.34,0.9099999999999999,7.015000000000001,3.38,,,,,1.4057507987220448,6.3897763578274756,4.982579653151568,6.542581845965599,BC,unknown,different,unknown,5.482449543771469,1.0601323021941305,3-6
16,lhy,Male,20,Left,2,1,143.98,198.755,4,2,267.615,293.90700000000004,156.0112698781726,205.7975,246.33100000000002,0,190.0,36.000000000000014,193.380454027805,22.86399580000034,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,35,0.0,2026-04-12,3,0.0,313,proc1_day3,True,4.6,6.35,8.55,9.390000000000002,6.575000000000001,7.87,,,,,6.0702875399361025,1.1501597444089462,4.984385619110946,6.178289266064057,AB,far,different,far,6.1185933841038995,0.05969588196015785,2-4
16,lhy,Male,20,Left,3,2,209.39700000000002,183.105,6,3,229.742,28.483,155.95474314364407,219.5695,105.794,0,38.0,190.0,193.76274151652584,26.379551199999696,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,36,0.0,2026-04-12,3,0.0,313,proc1_day3,True,6.69,5.85,7.34,0.9099999999999999,7.015000000000001,3.38,,,,,1.2140575079872205,6.0702875399361025,4.982579653151568,6.190502923850666,BC,unknown,different,unknown,5.482449543771469,0.708053380079197,3-6
16,lhy,Male,20,Left,1,1,18.779999999999998,194.06,4,2,267.615,293.90700000000004,268.1198997351745,143.1975,243.98350000000002,0,232.0,36.000000000000014,234.77648945326703,40.288406399999985,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,37,0.0,2026-04-12,3,0.0,313,proc1_day3,True,0.5999999999999999,6.2,8.55,9.390000000000002,4.574999999999999,7.795000000000001,,,,,7.412140575079872,1.1501597444089462,8.566130981954457,7.500846308411088,AB,far,different,far,6.685056843438207,0.8157894649728812,1-4
16,lhy,Male,20,Left,3,2,209.39700000000002,183.105,1,1,18.779999999999998,194.06,190.931539338057,114.08850000000001,188.58249999999998,0,120.0,122.0,171.12568480505783,18.399459499999466,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,38,0.0,2026-04-12,3,0.0,313,proc1_day3,True,6.69,5.85,0.5999999999999999,6.2,3.6450000000000005,6.0249999999999995,,,,,3.8338658146964857,3.8977635782747604,6.100049180129616,5.467274274921975,AB,far,different,far,5.482720219015374,-0.01544594409339961,1-3
16,lhy,Male,20,Left,1,1,18.779999999999998,194.06,4,2,267.615,293.90700000000004,268.1198997351745,143.1975,243.98350000000002,1,230.00548186098172,40.20934382497179,233.49371087234275,29.539010500000586,184.0,186.0,29.95493880000049,,,,PDtask-16-2026-04-12.mat,2026-04-12,39,0.0,2026-04-12,3,0.0,313,proc1_day3,True,0.5999999999999999,6.2,8.55,9.390000000000002,4.574999999999999,7.795000000000001,5.878594249201278,5.942492012779552,,,7.348417950830087,1.2846435726828047,8.566130981954457,7.4598629671675,AB,far,different,far,6.685056843438207,0.7748061237292934,1-4
16,lhy,Male,20,Left,3,2,209.39700000000002,183.105,2,1,143.98,198.755,67.26296446782585,176.6885,190.93,2,92.0,56.00000000000001,107.70329614269008,22.034393999999338,128.0,252.0,46.791688800000884,154.0,218.0,63.695370999999795,PDtask-16-2026-04-12.mat,2026-04-12,40,0.0,2026-04-12,3,0.0,313,proc1_day3,True,6.69,5.85,4.6,6.35,5.645,6.1,4.0894568690095845,8.05111821086262,4.920127795527157,6.964856230031949,2.939297124600639,1.7891373801916934,2.148976500569516,3.440999876763261,AB,far,different,far,3.7159673034083602,-0.27496742664509943,2-3
16,lhy,Male,20,Left,3,2,209.39700000000002,183.105,5,3,163.073,134.59,67.07919350290372,186.235,158.8475,1,36.0,224.0,226.87441459979573,31.590285799999947,184.0,186.0,33.028250299999854,,,,PDtask-16-2026-04-12.mat,2026-04-12,41,0.0,2026-04-12,3,0.0,313,proc1_day3,True,6.69,5.85,5.21,4.3,5.950000000000001,5.074999999999999,5.878594249201278,5.942492012779552,,,1.1501597444089455,7.156549520766773,2.1431052237349433,7.248383853028617,BC,unknown,different,unknown,6.684913836393106,0.5634700166355113,3-5
16,lhy,Male,20,Left,3,2,209.39700000000002,183.105,6,3,229.742,28.483,155.95474314364407,219.5695,105.794,2,40.0,194.0,198.08079159777205,25.096778600000107,216.0,194.0,26.94722069999989,198.0,186.0,51.230007599999226,PDtask-16-2026-04-12.mat,2026-04-12,42,0.0,2026-04-12,3,0.0,313,proc1_day3,True,6.69,5.85,7.34,0.9099999999999999,7.015000000000001,3.38,6.900958466453674,6.198083067092651,6.325878594249201,5.942492012779552,1.2779552715654952,6.198083067092651,4.982579653151568,6.328459795455976,BC,unknown,different,unknown,5.482449543771469,0.8460102516845076,3-6
16,lhy,Male,20,Left,1,1,18.779999999999998,194.06,6,3,229.742,28.483,268.18036537561807,124.261,111.2715,0,156.0,32.000000000000014,159.24823389915505,41.12845110000035,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,43,0.0,2026-04-12,3,0.0,313,proc1_day3,True,0.5999999999999999,6.2,7.34,0.9099999999999999,3.9699999999999998,3.5549999999999997,,,,,4.984025559105431,1.0223642172523966,8.568062791553292,5.087802999973005,AC,near,different,near,5.482577678428278,-0.39477467845527325,1-6
16,lhy,Male,20,Left,5,3,163.073,134.59,6,3,229.742,28.483,125.31341113384472,196.4075,81.5365,1,72.0,30.0,78.0,51.36657670000022,210.0,78.0,38.237705300000016,,,,PDtask-16-2026-04-12.mat,2026-04-12,44,0.0,2026-04-12,3,0.0,313,proc1_day3,True,5.21,4.3,7.34,0.9099999999999999,6.2749999999999995,2.605,6.70926517571885,2.4920127795527156,,,2.300319488817891,0.9584664536741214,4.0036233589087775,2.4920127795527156,same,same,same,,3.000408305547763,-0.5083955259950472,5-6
16,lhy,Male,20,Left,4,2,267.615,293.90700000000004,3,2,209.39700000000002,183.105,125.1655652645727,238.50600000000003,238.50600000000003,2,70.0,70.0,98.99494936611666,32.37563399999999,242.0,242.0,15.15946570000051,228.0,162.0,40.39249860000018,PDtask-16-2026-04-12.mat,2026-04-12,45,0.0,2026-04-12,3,0.0,313,proc1_day3,True,8.55,9.390000000000002,6.69,5.85,7.620000000000001,7.620000000000001,7.7316293929712465,7.7316293929712465,7.284345047923323,5.175718849840255,2.2364217252396164,2.2364217252396164,3.998899848708393,3.162777935019702,same,same,same,,2.999433613200998,0.16334432181870362,3-4
16,lhy,Male,20,Left,5,3,163.073,134.59,3,2,209.39700000000002,183.105,67.07919350290372,186.235,158.8475,1,36.0,248.0,250.59928172283335,38.71621520000008,196.0,196.0,28.717864199999894,,,,PDtask-16-2026-04-12.mat,2026-04-12,46,0.0,2026-04-12,3,0.0,313,proc1_day3,True,5.21,4.3,6.69,5.85,5.950000000000001,5.074999999999999,6.261980830670927,6.261980830670927,,,1.1501597444089455,7.92332268370607,2.1431052237349433,8.00636682820554,BC,unknown,different,unknown,6.684913836393106,1.3214529918124338,3-5
16,lhy,Male,20,Left,5,3,163.073,134.59,2,1,143.98,198.755,66.94542459347016,153.5265,166.6725,2,74.0,158.0,174.4706279005151,18.6619412,124.0,142.0,28.321060499999476,150.0,164.0,36.03706789999978,PDtask-16-2026-04-12.mat,2026-04-12,47,0.0,2026-04-12,3,0.0,313,proc1_day3,True,5.21,4.3,4.6,6.35,4.905,5.325000000000001,3.961661341853035,4.536741214057508,4.7923322683706076,5.239616613418531,2.364217252396166,5.047923322683706,2.1388314566603888,5.574141466470131,AC,near,different,near,6.1185006333251275,-0.5443591668549965,2-5
16,lhy,Male,20,Left,2,1,143.98,198.755,1,1,18.779999999999998,194.06,125.2880003232552,81.38,196.4075,1,27.999999999999893,60.0,66.21178142898735,50.15900000000056,92.0,198.0,21.11135579999973,,,,PDtask-16-2026-04-12.mat,2026-04-12,48,0.0,2026-04-12,3,0.0,313,proc1_day3,True,4.6,6.35,0.5999999999999999,6.2,2.6,6.2749999999999995,2.939297124600639,6.325878594249201,,,0.8945686900958433,1.9169329073482428,4.002811511925087,2.1153923779229187,same,same,same,,3.00027632060782,-0.8848839426849011,1-2
16,lhy,Male,20,Left,5,3,163.073,134.59,6,3,229.742,28.483,125.31341113384472,196.4075,81.5365,2,64.20905692653531,29.989043790736552,70.86709912842325,36.27935629999956,196.0,84.00000000000001,15.23450529999991,132.0,130.0,69.90520539999943,PDtask-16-2026-04-12.mat,2026-04-12,49,0.0,2026-04-12,3,0.0,313,proc1_day3,True,5.21,4.3,7.34,0.9099999999999999,6.2749999999999995,2.605,6.261980830670927,2.68370607028754,4.217252396166134,4.15335463258786,2.0514075695378695,0.9581164150395065,4.0036233589087775,2.264124572793075,same,same,same,,3.000408305547763,-0.7362837327546878,5-6
16,lhy,Male,20,Left,5,3,163.073,134.59,4,2,267.615,293.90700000000004,190.5542868922135,215.344,214.24850000000004,0,118.0,126.0,172.6267650163207,40.23119009999937,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,50,0.0,2026-04-12,3,0.0,313,proc1_day3,True,5.21,4.3,8.55,9.390000000000002,6.879999999999999,6.845000000000001,,,,,3.769968051118211,4.02555910543131,6.0879963863327,5.515232109147626,BC,unknown,different,unknown,6.119015035117989,-0.6037829259703624,4-5
16,lhy,Male,20,Left,1,1,18.779999999999998,194.06,6,3,229.742,28.483,268.18036537561807,124.261,111.2715,0,176.0,90.00000000000001,197.6765034089788,31.514071800000238,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,51,0.0,2026-04-12,3,0.0,313,proc1_day3,True,0.5999999999999999,6.2,7.34,0.9099999999999999,3.9699999999999998,3.5549999999999997,,,,,5.623003194888179,2.8753993610223647,8.568062791553292,6.3155432399034765,AC,near,different,near,5.482577678428278,0.8329655614751985,1-6
16,lhy,Male,20,Left,6,3,229.742,28.483,2,1,143.98,198.755,190.65066123147855,186.861,113.619,1,126.0,126.0,178.19090885900997,23.032842499999788,170.0,172.0,15.103157500000634,,,,PDtask-16-2026-04-12.mat,2026-04-12,52,0.0,2026-04-12,3,0.0,313,proc1_day3,True,7.34,0.9099999999999999,4.6,6.35,5.97,3.63,5.431309904153354,5.49520766773163,,,4.02555910543131,4.02555910543131,6.091075438705385,5.693000283035462,AC,near,different,near,6.685304779888497,-0.992304496853035,2-6
16,lhy,Male,20,Left,4,2,267.615,293.90700000000004,2,1,143.98,198.755,156.0112698781726,205.7975,246.33100000000002,2,204.01095620926344,36.20905692653532,207.19933893940657,21.822170700000243,206.0,228.0,36.074929299999894,198.0,182.0,47.793416100000286,PDtask-16-2026-04-12.mat,2026-04-12,53,0.0,2026-04-12,3,0.0,313,proc1_day3,True,8.55,9.390000000000002,4.6,6.35,6.575000000000001,7.87,6.5814696485623,7.284345047923323,6.325878594249201,5.814696485623003,6.5179219236186405,1.156838879442023,4.984385619110946,6.61978718656251,AB,far,different,far,6.1185933841038995,0.5011938024586104,2-4
16,lhy,Male,20,Left,3,2,209.39700000000002,183.105,2,1,143.98,198.755,67.26296446782585,176.6885,190.93,1,100.0,58.00000000000001,115.6027681329474,32.26790090000031,136.0,266.0,25.242079800000283,,,,PDtask-16-2026-04-12.mat,2026-04-12,54,0.0,2026-04-12,3,0.0,313,proc1_day3,True,6.69,5.85,4.6,6.35,5.645,6.1,4.345047923322683,8.498402555910543,,,3.1948881789137378,1.8530351437699681,2.148976500569516,3.693379173576594,AB,far,different,far,3.7159673034083602,-0.022588129831766057,2-3
16,lhy,Male,20,Left,1,1,18.779999999999998,194.06,4,2,267.615,293.90700000000004,268.1198997351745,143.1975,243.98350000000002,2,248.0,46.000000000000014,252.23005372080465,30.632727699999123,202.0,192.0,35.361586400000306,170.0,232.0,42.80116410000028,PDtask-16-2026-04-12.mat,2026-04-12,55,0.0,2026-04-12,3,0.0,313,proc1_day3,True,0.5999999999999999,6.2,8.55,9.390000000000002,4.574999999999999,7.795000000000001,6.453674121405751,6.134185303514377,5.431309904153354,7.412140575079872,7.92332268370607,1.46964856230032,8.566130981954457,8.058468169993759,AB,far,different,far,6.685056843438207,1.3734113265555523,1-4
16,lhy,Male,20,Left,3,2,209.39700000000002,183.105,1,1,18.779999999999998,194.06,190.931539338057,114.08850000000001,188.58249999999998,0,112.0,114.0,159.81239000778382,29.780906199999663,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,56,0.0,2026-04-12,3,0.0,313,proc1_day3,True,6.69,5.85,0.5999999999999999,6.2,3.6450000000000005,6.0249999999999995,,,,,3.5782747603833864,3.6421725239616616,6.100049180129616,5.105827156798205,AB,far,different,far,5.482720219015374,-0.3768930622171691,1-3
16,lhy,Male,20,Left,3,2,209.39700000000002,183.105,4,2,267.615,293.90700000000004,125.1655652645727,238.50600000000003,238.50600000000003,1,86.31286893008046,91.97537668119028,126.13239575377965,12.153010400000312,246.0,248.0,23.865180200000395,,,,PDtask-16-2026-04-12.mat,2026-04-12,57,0.0,2026-04-12,3,0.0,313,proc1_day3,True,6.69,5.85,8.55,9.390000000000002,7.620000000000001,7.620000000000001,7.859424920127795,7.92332268370607,,,2.7575996463284493,2.938510437098731,3.998899848708393,4.0297890017182,same,same,same,,2.999433613200998,1.0303553885172017,3-4
16,lhy,Male,20,Left,6,3,229.742,28.483,5,3,163.073,134.59,125.31341113384472,196.4075,81.5365,2,76.0,86.0,114.76933388322858,28.371203499999865,208.0,76.00000000000001,30.475935299999946,232.0,186.0,53.60679540000001,PDtask-16-2026-04-12.mat,2026-04-12,58,0.0,2026-04-12,3,0.0,313,proc1_day3,True,7.34,0.9099999999999999,5.21,4.3,6.2749999999999995,2.605,6.645367412140574,2.4281150159744413,7.412140575079872,5.942492012779552,2.428115015974441,2.747603833865815,4.0036233589087775,3.6667518812533095,same,same,same,,3.000408305547763,0.6663435757055467,5-6
16,lhy,Male,20,Left,4,2,267.615,293.90700000000004,5,3,163.073,134.59,190.5542868922135,215.344,214.24850000000004,0,116.0,192.0,224.32119828495925,43.83443410000018,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,59,0.0,2026-04-12,3,0.0,313,proc1_day3,True,8.55,9.390000000000002,5.21,4.3,6.879999999999999,6.845000000000001,,,,,3.706070287539936,6.134185303514377,6.0879963863327,7.16681144680381,BC,unknown,different,unknown,6.119015035117989,1.0477964116858214,4-5
16,lhy,Male,20,Left,2,1,143.98,198.755,3,2,209.39700000000002,183.105,67.26296446782585,176.6885,190.93,0,100.0,36.0,106.28264204469139,41.66202809999959,,,,,,,PDtask-16-2026-04-12.mat,2026-04-12,60,0.0,2026-04-12,3,0.0,313,proc1_day3,True,4.6,6.35,6.69,5.85,5.645,6.1,,,,,3.1948881789137378,1.1501597444089455,2.148976500569516,3.3956115669230473,AB,far,different,far,3.7159673034083602,-0.3203557364853129,2-3
17,bys,Female,21,Right,3,2,267.6,234.0,5,3,208.4,172.0,85.72420894939773,238.0,203.0,0,66.00000000000001,264.0,272.1249712907656,126.52423424759945,,,,,,,PDtask-17-2025-12-06.mat,2025-12-06,1,0.0,2025-12-06,3,0.0,400,proc1_day3,True,6.69,5.85,5.21,4.3,5.949999999999999,5.074999999999999,,,,,1.6500000000000004,6.6000000000000005,2.1431052237349437,6.80312428226914,BC,unknown,different,unknown,6.684913836393106,0.11821044587603424,3-5
17,bys,Female,21,Right,2,1,184.0,254.0,4,2,342.00000000000006,375.6,199.37542476443787,263.0,314.8,0,168.0,21.999999999999403,169.4343530692639,144.94856767564488,,,,,,,PDtask-17-2025-12-06.mat,2025-12-06,2,0.0,2025-12-06,3,0.0,400,proc1_day3,True,4.6000000000000005,6.35,8.55,9.39,6.574999999999999,7.87,,,,,4.2,0.5499999999999851,4.984385619110946,4.235858826731597,AB,near,different,near,6.1185933841038995,-1.8827345573723022,2-4
17,bys,Female,21,Right,3,2,267.6,234.0,4,2,342.00000000000006,375.6,159.9559939483357,304.80000000000007,304.8,1,114.0,90.0,145.24462124292245,71.54993715694764,300.0,300.0,84.45364965694716,,,,PDtask-17-2025-12-06.mat,2025-12-06,3,0.0,2025-12-06,3,0.0,400,proc1_day3,True,6.69,5.85,8.55,9.39,7.620000000000001,7.62,7.5,7.5,,,2.8499999999999996,2.25,3.9988998487083927,3.6311155310730614,same,same,same,,2.999433613200998,0.6316819178720632,3-4
17,bys,Female,21,Right,6,3,293.6,36.4,5,3,208.4,172.0,160.1449343563511,251.0,104.2,2,264.0,19.999999999999062,264.75649189396654,82.49042526629637,262.0,108.0,39.4037231756447,276.0,238.0,92.8265482662955,PDtask-17-2025-12-06.mat,2025-12-06,4,0.0,2025-12-06,3,0.0,400,proc1_day3,True,7.340000000000001,0.9099999999999999,5.21,4.3,6.2749999999999995,2.605,6.550000000000001,2.7,6.8999999999999995,5.949999999999999,6.6000000000000005,0.4999999999999766,4.0036233589087775,6.618912297349163,same,same,same,,3.000408305547763,3.6185039918014,5-6
17,bys,Female,21,Right,4,2,342.00000000000006,375.6,5,3,208.4,172.0,243.519855453308,275.20000000000005,273.8,0,110.00000000000001,156.0,190.8821626030049,61.36160898499293,,,,,,,PDtask-17-2025-12-06.mat,2025-12-06,5,0.0,2025-12-06,3,0.0,400,proc1_day3,True,8.55,9.39,5.21,4.3,6.880000000000002,6.845,,,,,2.75,3.9000000000000004,6.0879963863327005,4.772054065075123,BC,unknown,different,unknown,6.119015035117989,-1.3469609700428657,4-5
17,bys,Female,21,Right,6,3,293.6,36.4,4,2,342.00000000000006,375.6,342.6356665614367,317.80000000000007,206.0,1,36.00000000000001,126.0,131.04197800704932,70.4528188662971,302.0,180.0,94.02450994759965,,,,PDtask-17-2025-12-06.mat,2025-12-06,6,0.0,2025-12-06,3,0.0,400,proc1_day3,True,7.340000000000001,0.9099999999999999,8.55,9.39,7.945000000000002,5.15,7.55,4.5,,,0.9000000000000002,3.15,8.565891664035918,3.276049450176233,BC,unknown,different,unknown,3.716036194656882,-0.4399867444806489,4-6
17,bys,Female,21,Right,3,2,267.6,234.0,6,3,293.6,36.4,199.3031861260627,280.6,135.2,2,58.000000000000014,202.0,210.16184239771025,52.38312039433913,308.0,210.0,84.5965898662962,300.0,200.0,98.61616157564458,PDtask-17-2025-12-06.mat,2025-12-06,7,0.0,2025-12-06,3,0.0,400,proc1_day3,True,6.69,5.85,7.340000000000001,0.9099999999999999,7.015000000000001,3.38,7.7,5.25,7.5,5.0,1.4500000000000004,5.05,4.982579653151568,5.254046059942756,BC,unknown,different,unknown,5.482449543771469,-0.22840348382871234,3-6
17,bys,Female,21,Right,6,3,293.6,36.4,3,2,267.6,234.0,199.3031861260627,280.6,135.2,0,130.0,216.0,252.10315349078837,55.82743978499275,,,,,,,PDtask-17-2025-12-06.mat,2025-12-06,8,0.0,2025-12-06,3,0.0,400,proc1_day3,True,7.340000000000001,0.9099999999999999,6.69,5.85,7.015000000000001,3.38,,,,,3.25,5.4,4.982579653151568,6.302578837269709,BC,unknown,different,unknown,5.482449543771469,0.8201292934982405,3-6
