SubNo,Name,Gender,Age,Handedness,village,face1,face2,false_time,rt,mean_false,mean_rt,block
39,lh,Male,20,Right,2,3,4,4,22.5750806999999,22.5750806999999,4,1
39,lh,Male,20,Right,3,5,6,0,12.1937070000004,17.3843938500002,2,1
39,lh,Male,20,Right,1,1,2,0,2.85317699999996,12.5406549000001,1.33333333333333,1
39,lh,Male,20,Right,2,3,4,0,2.86986400000023,2.86986400000023,0,2
39,lh,Male,20,Right,1,1,2,0,9.97559950000004,6.42273175000014,0,2
39,lh,Male,20,Right,3,5,6,0,3.07019319999972,5.3052189,0,2
39,lh,Male,20,Right,3,5,6,0,3.26976250000007,3.26976250000007,0,3
39,lh,Male,20,Right,1,1,2,0,3.40333700000019,3.33654975000013,0,3
39,lh,Male,20,Right,2,3,4,0,2.68611460000011,3.11973803333346,0,3
