SubNo,Name,Gender,Age,Handedness,village,face1,face2,false_time,rt,mean_false,mean_rt,block
45,yxy,Female,19,Right,2,3,4,0,7.44770359999984,7.44770359999984,0,1
45,yxy,Female,19,Right,1,1,2,0,3.5533317999998,5.50051769999982,0,1
45,yxy,Female,19,Right,3,5,6,0,3.32026319999977,4.7737661999998,0,1
